bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PB1439,B22,SKPS-34,785,0,3,2025-10-18 22:00:07.268602,346922.735,6303816.667
PH222,214,GCBB-64,10290,25,60,2025-10-18 22:00:09.216158,345702.998,6290898.676
PH222,214,GCBB-59,20373,25,60,2025-10-18 22:00:09.216164,345702.998,6290898.676
PE1344,E10,BJFT-59,2571,8,12,2025-10-18 22:00:11.116521,351713.962,6287385.938
PE1344,225,SFWB-82,1419,0,4,2025-10-18 22:00:11.116526,351713.962,6287385.938
PE1344,225,SRTK-16,5876,25,60,2025-10-18 22:00:11.116527,351713.962,6287385.938
PI1049,I08,FLXJ-28,1592,5,7,2025-10-18 22:00:13.084120,335883.888,6293034.86
PI1049,I08,FLXZ-74,4362,12,16,2025-10-18 22:00:13.084124,335883.888,6293034.86
PI601,509,FLXS-83,316,0,3,2025-10-18 22:00:18.808974,338482.89,6292960.832
PI601,509,CJRY-74,9950,25,60,2025-10-18 22:00:18.808979,338482.89,6292960.832
PI601,423,PGPT-58,8642,21,29,2025-10-18 22:00:18.808980,338482.89,6292960.832
PI601,I10,FLXD-88,6466,17,25,2025-10-18 22:00:18.808981,338482.89,6292960.832
PE137,210,RYJG-90,6507,18,26,2025-10-18 22:00:20.744646,352896.442,6285113.303
PE137,210,LZRF-15,9189,25,60,2025-10-18 22:00:20.744651,352896.442,6285113.303
PD405,418,PFTW-57,9037,25,60,2025-10-18 22:00:22.456351,354238.95,6298450.298
PD405,425,SJPC-32,2844,7,9,2025-10-18 22:00:22.456356,354238.95,6298450.298
PD405,429,SLPB-73,543,0,3,2025-10-18 22:00:22.456357,354238.95,6298450.298
PH127,201,GCBB-80,483,0,3,2025-10-18 22:00:23.975090,346282.372,6291623.119
PH127,226,VFPZ-27,900,0,4,2025-10-18 22:00:23.975095,346282.372,6291623.119
PH127,226,VFPS-99,8359,25,60,2025-10-18 22:00:23.975096,346282.372,6291623.119
PH127,229,LZPG-14,8081,19,27,2025-10-18 22:00:23.975097,346282.372,6291623.119
PH127,229,SFWZ-81,9291,25,60,2025-10-18 22:00:23.975098,346282.372,6291623.119
PH127,301,BJFW-37,5606,15,21,2025-10-18 22:00:23.975099,346282.372,6291623.119
PH127,301,CJRB-46,10218,25,60,2025-10-18 22:00:23.975100,346282.372,6291623.119
PH127,223,SFGY-22,175,0,3,2025-10-18 22:00:23.975100,346282.372,6291623.119
PH127,223,SDSW-59,6290,25,60,2025-10-18 22:00:23.975101,346282.372,6291623.119
PB38,101,PFVC-40,2079,6,8,2025-10-18 22:00:25.939778,345774.237,6303586.353
PB38,107,PGLD-61,1,0,3,2025-10-18 22:00:25.939783,345774.237,6303586.353
PB38,107,PFYC-84,1,0,3,2025-10-18 22:00:25.939783,345774.237,6303586.353
PH364,I05,RWRP-65,3234,12,16,2025-10-18 22:00:29.195965,342718.293,6289727.459
PF220,F03,LDJJ-65,2022,6,8,2025-10-18 22:00:31.203727,352835.503,6279355.371
PF220,F10,SRRY-62,3295,13,17,2025-10-18 22:00:31.203733,352835.503,6279355.371
PF220,F13,SRRY-13,208,0,3,2025-10-18 22:00:31.203734,352835.503,6279355.371
PF220,F13,SRRY-93,5741,25,60,2025-10-18 22:00:31.203735,352835.503,6279355.371
PF220,F33,LCPG-34,64,0,3,2025-10-18 22:00:31.203736,352835.503,6279355.371
PD861,D26,SPBF-44,3914,10,14,2025-10-18 22:00:33.204068,356418.249,6290834.373
PD861,D26,PGLD-66,8500,25,60,2025-10-18 22:00:33.204074,356418.249,6290834.373
PC704,517,VJJR-36,6911,20,28,2025-10-18 22:00:35.144430,350861.234,6299863.951
PJ449,505,VHZW-61,2472,6,8,2025-10-18 22:00:36.978454,341325.738,6300939.414
PJ449,505,VHXK-11,9896,20,28,2025-10-18 22:00:36.978459,341325.738,6300939.414
PJ110,444,SKPL-30,3656,14,20,2025-10-18 22:00:39.108539,335294.762,6297232.855
PJ110,444,SJPB-25,13058,25,60,2025-10-18 22:00:39.108547,335294.762,6297232.855
PJ110,J01,FDJX-81,1404,0,4,2025-10-18 22:00:39.108549,335294.762,6297232.855
PJ110,J01,FLXD-53,3916,10,14,2025-10-18 22:00:39.108551,335294.762,6297232.855
PJ110,428,SGPY-89,1879,8,10,2025-10-18 22:00:39.108553,335294.762,6297232.855
PJ110,428,SLPC-54,6026,25,60,2025-10-18 22:00:39.108555,335294.762,6297232.855
PJ9,107,PFZK-82,6985,16,24,2025-10-18 22:00:41.092296,341341.525,6299852.797
PJ9,107,PGBY-53,9654,25,60,2025-10-18 22:00:41.092301,341341.525,6299852.797
PJ9,B38,TBFX-32,8562,25,60,2025-10-18 22:00:41.092302,341341.525,6299852.797
PH1528,329,CJRW-46,8951,25,60,2025-10-18 22:00:43.061344,343594.57,6290857.36
PG1468,G18,THTD-96,2778,9,11,2025-10-18 22:00:44.955659,346811.434,6287044.538
PG1468,G18,THTD-16,7992,25,60,2025-10-18 22:00:44.955664,346811.434,6287044.538
PE396,323,FLXR-45,4767,10,14,2025-10-18 22:00:46.904523,355104.224,6288336.736
PE396,323,FLXR-28,5630,14,20,2025-10-18 22:00:46.904529,355104.224,6288336.736
PB145,B15,SHCV-68,3887,12,16,2025-10-18 22:00:48.904900,348094.358,6302506.622
PG473,G18,THTD-16,536,0,3,2025-10-18 22:00:50.863089,346874.327,6288533.565
PH803,H12,CJRY-76,3881,8,10,2025-10-18 22:00:52.620594,342528.711,6288327.266
PH803,119,CJRW-84,16102,25,60,2025-10-18 22:00:52.620600,342528.711,6288327.266
PH803,H03,FLXF-56,3365,11,15,2025-10-18 22:00:52.620601,342528.711,6288327.266
PI179,109,GCBC-63,3580,9,11,2025-10-18 22:00:54.136646,342818.261,6294334.858
PI179,109,TBFS-55,9518,25,60,2025-10-18 22:00:54.136651,342818.261,6294334.858
PI179,113,FLXY-45,5225,13,17,2025-10-18 22:00:54.136653,342818.261,6294334.858
PI179,I01,FLXK-93,2327,6,8,2025-10-18 22:00:54.136653,342818.261,6294334.858
PI179,I01,FLXF-13,5891,15,21,2025-10-18 22:00:54.136654,342818.261,6294334.858
PI179,I18,VHTB-47,4391,9,13,2025-10-18 22:00:54.136655,342818.261,6294334.858
PG1235,G15,THTD-67,746,0,4,2025-10-18 22:00:56.042691,344287.392,6285452.271
PB824,B03,LXDH-85,717,0,4,2025-10-18 22:00:57.775285,339455.364,6301716.241
PB824,B03,LXDJ-21,10419,25,60,2025-10-18 22:00:57.775290,339455.364,6301716.241
PB824,410,SJPF-88,4936,15,21,2025-10-18 22:00:57.775292,339455.364,6301716.241
PF730,F18,SRVJ-34,533,0,3,2025-10-18 22:00:59.170424,353515.626,6279205.22
PE524,325,VFHX-28,1309,9,13,2025-10-18 22:01:01.248057,351697.567,6289214.424
PE524,325,VFJF-17,4835,25,60,2025-10-18 22:01:01.248062,351697.567,6289214.424
PE524,E10,BJFT-98,200,0,3,2025-10-18 22:01:01.248063,351697.567,6289214.424
PF818,F03,FLXG-88,4932,12,16,2025-10-18 22:01:03.211773,349114.192,6279553.806
PF818,F03,LDJJ-65,9559,25,60,2025-10-18 22:01:03.211778,349114.192,6279553.806
PF818,F03C,SHXF-22,949,4,6,2025-10-18 22:01:03.211779,349114.192,6279553.806
PJ684,J16,TBFT-47,6561,19,27,2025-10-18 22:01:05.093977,337911.35,6300586.66
PJ684,J16,TBFT-43,24334,25,60,2025-10-18 22:01:05.093982,337911.35,6300586.66
PJ684,542,TBFX-39,632,0,3,2025-10-18 22:01:05.093983,337911.35,6300586.66
