bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PD289,513,VHZZ-71,182,0,3,2025-10-14 10:00:03.779514,355026.168,6296335.759
PD289,513,VJBB-51,3484,11,15,2025-10-14 10:00:03.779520,355026.168,6296335.759
PD289,225,TBYY-58,997,0,3,2025-10-14 10:00:03.779522,355026.168,6296335.759
PD289,225,SFWZ-17,1174,0,4,2025-10-14 10:00:03.779524,355026.168,6296335.759
PD289,D03,SVDD-98,711,0,3,2025-10-14 10:00:03.779525,355026.168,6296335.759
PD289,D03,SVDF-41,2264,6,8,2025-10-14 10:00:03.779527,355026.168,6296335.759
PD289,D09,SPBP-91,1249,0,4,2025-10-14 10:00:03.779528,355026.168,6296335.759
PD289,D09,SVDC-57,2558,7,9,2025-10-14 10:00:03.779529,355026.168,6296335.759
PJ1999,J05,FLXK-83,2853,8,10,2025-10-14 10:00:06.319998,335753.0,6300644.3
PJ1999,J05,FLXD-59,3209,8,10,2025-10-14 10:00:06.320003,335753.0,6300644.3
PJ1999,J15C,TBFX-14,74,0,3,2025-10-14 10:00:06.320005,335753.0,6300644.3
PJ1999,J15C,GCBD-50,972,0,5,2025-10-14 10:00:06.320006,335753.0,6300644.3
PJ1999,J20,GCBD-38,2776,8,12,2025-10-14 10:00:06.320008,335753.0,6300644.3
PJ1999,J20,FDJX-73,5492,17,25,2025-10-14 10:00:06.320009,335753.0,6300644.3
PJ1999,J04,TBFS-41,109,0,3,2025-10-14 10:00:06.320010,335753.0,6300644.3
PJ1999,J04,GCBD-40,1,0,3,2025-10-14 10:00:06.320011,335753.0,6300644.3
PB714,B27,FLXS-25,3553,10,14,2025-10-14 10:00:07.961052,344947.787,6304638.272
PB714,B27,FLXT-88,6399,21,29,2025-10-14 10:00:07.961056,344947.787,6304638.272
PB714,B01,SKHF-84,2533,12,18,2025-10-14 10:00:07.961058,344947.787,6304638.272
PJ80,111,FLXW-99,1698,13,19,2025-10-14 10:00:09.897631,337138.117,6296323.511
PJ80,111,FLXW-87,1781,15,21,2025-10-14 10:00:09.897636,337138.117,6296323.511
PJ80,J08,FLXT-99,1230,0,4,2025-10-14 10:00:09.897637,337138.117,6296323.511
PJ80,110,CJRZ-80,439,0,3,2025-10-14 10:00:09.897638,337138.117,6296323.511
PJ80,110,FDJX-67,1814,6,8,2025-10-14 10:00:09.897638,337138.117,6296323.511
PF857,F15,SRVF-81,271,0,3,2025-10-14 10:00:15.562700,351621.595,6280192.406
PF857,F15,TXZH-42,1192,0,4,2025-10-14 10:00:15.562707,351621.595,6280192.406
PD396,418,SKPK-63,2529,19,27,2025-10-14 10:00:17.140806,355922.702,6296077.547
PD396,418,SKPK-44,5387,25,60,2025-10-14 10:00:17.140811,355922.702,6296077.547
PD396,425,SJPB-23,1060,0,5,2025-10-14 10:00:17.140812,355922.702,6296077.547
PD396,425,SGPW-35,2141,8,10,2025-10-14 10:00:17.140813,355922.702,6296077.547
PD396,429,SLPC-24,3031,25,60,2025-10-14 10:00:17.140813,355922.702,6296077.547
PD396,429,SLPC-18,3555,25,60,2025-10-14 10:00:17.140814,355922.702,6296077.547
PB1913,303,FLXD-63,1284,5,7,2025-10-14 10:00:18.608973,339788.0,6306761.0
PB1913,308,FLXH-96,57,0,3,2025-10-14 10:00:18.608979,339788.0,6306761.0
PB1913,308,FLXK-10,2410,25,60,2025-10-14 10:00:18.608980,339788.0,6306761.0
PB1913,308C,TWPD-59,1050,0,5,2025-10-14 10:00:18.608982,339788.0,6306761.0
PB1570,B24,TXZH-33,2186,6,8,2025-10-14 10:00:19.979874,342626.143,6302248.734
PB1570,B24,LDJV-49,6571,16,22,2025-10-14 10:00:19.979879,342626.143,6302248.734
PD426,422,TBFS-30,569,0,4,2025-10-14 10:00:21.961347,348575.9,6297406.59
PD426,422,PFXB-75,1303,5,7,2025-10-14 10:00:21.961353,348575.9,6297406.59
PD426,D03,SVDC-26,443,0,4,2025-10-14 10:00:21.961354,348575.9,6297406.59
PD426,D03,SVDD-72,3728,20,28,2025-10-14 10:00:21.961356,348575.9,6297406.59
PD426,403,PFTW-38,811,0,3,2025-10-14 10:00:21.961357,348575.9,6297406.59
PD426,403,SKPK-19,2244,7,9,2025-10-14 10:00:21.961357,348575.9,6297406.59
PD426,513,VHZY-61,553,0,3,2025-10-14 10:00:21.961359,348575.9,6297406.59
PD426,513,LZPH-17,2784,11,15,2025-10-14 10:00:21.961360,348575.9,6297406.59
PD426,516,PFXC-33,216,0,3,2025-10-14 10:00:21.961361,348575.9,6297406.59
PD426,516,GCBD-59,3511,15,21,2025-10-14 10:00:21.961361,348575.9,6297406.59
PD426,519,GCBC-95,574,4,6,2025-10-14 10:00:21.961362,348575.9,6297406.59
PD426,519,PFXB-19,2028,11,15,2025-10-14 10:00:21.961363,348575.9,6297406.59
PD449,D01,SPBF-43,673,0,3,2025-10-14 10:00:23.954973,354812.595,6297457.445
PD449,D01,SVDF-24,7253,25,60,2025-10-14 10:00:23.954978,354812.595,6297457.445
PD449,D02,SVDD-22,1946,0,5,2025-10-14 10:00:23.954979,354812.595,6297457.445
PD449,D02,STKX-48,2678,6,8,2025-10-14 10:00:23.954989,354812.595,6297457.445
PD449,D15,SVDC-52,866,0,4,2025-10-14 10:00:23.954990,354812.595,6297457.445
PD449,D15,SVDC-12,7159,25,60,2025-10-14 10:00:23.954991,354812.595,6297457.445
PD449,403,PFTW-46,209,0,3,2025-10-14 10:00:23.954992,354812.595,6297457.445
PD449,227,VFPH-35,1970,6,8,2025-10-14 10:00:23.954993,354812.595,6297457.445
PD449,422,PFXB-29,1,0,3,2025-10-14 10:00:23.954994,354812.595,6297457.445
PD449,422,GCBD-34,3616,12,16,2025-10-14 10:00:23.954995,354812.595,6297457.445
PC260,435,SLPB-92,1081,0,3,2025-10-14 10:00:26.057517,352953.282,6303686.57
PC260,405,PFVK-60,2732,9,11,2025-10-14 10:00:26.057522,352953.282,6303686.57
PC260,405,PFYH-10,3797,12,16,2025-10-14 10:00:26.057523,352953.282,6303686.57
PC260,502,BJFC-55,3045,9,11,2025-10-14 10:00:26.057524,352953.282,6303686.57
PC260,502,BFKC-93,5154,16,22,2025-10-14 10:00:26.057524,352953.282,6303686.57
PC260,542,TBFT-49,936,0,3,2025-10-14 10:00:26.057526,352953.282,6303686.57
