bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PJ678,J02,VHXJ-22,1198,0,4,2025-10-23 22:00:03.905330,336796.708,6298987.267
PJ678,J02,VHXD-95,8257,17,25,2025-10-23 22:00:03.905337,336796.708,6298987.267
PI918,I04,FLXF-47,686,0,3,2025-10-23 22:00:05.796898,341902.411,6294804.274
PI918,I17,FLXL-54,4094,12,16,2025-10-23 22:00:05.796904,341902.411,6294804.274
PI918,I17,FLXG-65,5423,14,20,2025-10-23 22:00:05.796905,341902.411,6294804.274
PG1154,G12,SHXB-34,2718,9,11,2025-10-23 22:00:07.700809,344515.839,6288487.831
PG1154,G12,SHXB-10,5461,16,22,2025-10-23 22:00:07.700813,344515.839,6288487.831
PD899,325,VFJP-22,3918,11,15,2025-10-23 22:00:11.485674,351601.165,6291818.829
PB2050,B29,SKHG-69,1643,0,4,2025-10-23 22:00:14.965164,337904.0,6303312.0
PC396,C02,LDJJ-77,2294,6,8,2025-10-23 22:00:16.862277,357166.608,6302868.842
PC396,C02,LCPW-36,2905,7,9,2025-10-23 22:00:16.862282,357166.608,6302868.842
PC396,C27,SHXD-61,4847,16,22,2025-10-23 22:00:16.862284,357166.608,6302868.842
PC396,421,PDYH-84,21,0,3,2025-10-23 22:00:16.862286,357166.608,6302868.842
PC396,421,PGBB-55,1706,6,8,2025-10-23 22:00:16.862287,357166.608,6302868.842
PB251,201,GCBB-12,1062,0,4,2025-10-23 22:00:18.805785,343299.332,6305676.449
PB251,308,FLXK-14,630,0,3,2025-10-23 22:00:18.805792,343299.332,6305676.449
PB251,308,FLXJ-99,683,0,3,2025-10-23 22:00:18.805793,343299.332,6305676.449
PJ588,J01,FDJX-75,2938,8,10,2025-10-23 22:00:20.663336,343026.444,6299239.988
PJ588,J01,FLXD-29,13122,25,60,2025-10-23 22:00:20.663343,343026.444,6299239.988
PJ819,418,SHXF-87,2111,9,11,2025-10-23 22:00:22.630772,335211.754,6299635.767
PJ819,418,LXWP-86,4324,14,20,2025-10-23 22:00:22.630777,335211.754,6299635.767
PJ819,J07E,VHZW-71,5681,10,14,2025-10-23 22:00:22.630778,335211.754,6299635.767
PJ819,J07E,VJBB-60,20155,25,60,2025-10-23 22:00:22.630779,335211.754,6299635.767
PJ819,514,TBFV-19,1817,0,5,2025-10-23 22:00:22.630780,335211.754,6299635.767
PJ819,514,FLXX-88,3647,8,10,2025-10-23 22:00:22.630780,335211.754,6299635.767
PH131,226,VFPW-73,11393,25,60,2025-10-23 22:00:24.230674,346553.172,6292841.401
PH131,226,VFPH-91,11684,25,60,2025-10-23 22:00:24.230679,346553.172,6292841.401
PH131,H24,VGRD-25,33,0,3,2025-10-23 22:00:24.230680,346553.172,6292841.401
PH131,H24,VGRG-14,3696,10,14,2025-10-23 22:00:24.230681,346553.172,6292841.401
PH131,271,FLXX-31,10652,25,60,2025-10-23 22:00:24.230682,346553.172,6292841.401
PH131,271,FLXX-27,13149,25,60,2025-10-23 22:00:24.230682,346553.172,6292841.401
PH131,301,BJFX-24,341,0,3,2025-10-23 22:00:24.230683,346553.172,6292841.401
PH131,301,BJFX-17,1541,4,6,2025-10-23 22:00:24.230684,346553.172,6292841.401
PH131,H14,FLXR-37,53,0,3,2025-10-23 22:00:24.230685,346553.172,6292841.401
PH131,H14,FLXR-24,5673,14,20,2025-10-23 22:00:24.230686,346553.172,6292841.401
PH131,223,SHXB-13,357,0,3,2025-10-23 22:00:24.230687,346553.172,6292841.401
PH131,223,SFGY-90,5194,12,18,2025-10-23 22:00:24.230688,346553.172,6292841.401
PH131,201,FLXZ-99,520,0,3,2025-10-23 22:00:24.230688,346553.172,6292841.401
