bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PJ512,504,TBFX-18,10662,23,31,2025-10-27 06:00:07.145005,340407.211,6300168.727
PJ512,504,TBFV-99,14361,31,41,2025-10-27 06:00:07.145012,340407.211,6300168.727
PJ512,507,TBFV-23,12952,28,38,2025-10-27 06:00:07.145015,340407.211,6300168.727
PJ512,507,GCBC-54,17052,36,48,2025-10-27 06:00:07.145017,340407.211,6300168.727
PJ512,508,FLXX-49,4718,9,15,2025-10-27 06:00:07.145018,340407.211,6300168.727
PJ512,508,PFXB-83,14208,32,42,2025-10-27 06:00:07.145020,340407.211,6300168.727
PJ512,518,TBFT-83,5362,10,16,2025-10-27 06:00:07.145021,340407.211,6300168.727
PJ512,518,SZZH-69,7638,17,25,2025-10-27 06:00:07.145022,340407.211,6300168.727
PJ512,J03,FLXS-90,10118,23,31,2025-10-27 06:00:07.145024,340407.211,6300168.727
PJ512,J03,FLXG-41,11712,26,36,2025-10-27 06:00:07.145025,340407.211,6300168.727
PD300,403,PFVG-98,31,0,3,2025-10-27 06:00:10.034591,356282.906,6297670.465
PD300,517,VHXJ-60,455,0,3,2025-10-27 06:00:10.034596,356282.906,6297670.465
PD300,225,VFJR-90,14847,27,37,2025-10-27 06:00:10.034597,356282.906,6297670.465
PD300,225,VFJT-26,14818,27,37,2025-10-27 06:00:10.034598,356282.906,6297670.465
PA86,509,FLXD-60,307,0,3,2025-10-27 06:00:11.919382,345945.354,6298097.69
PG1455,G38,THTH-11,559,0,3,2025-10-27 06:00:14.026075,342724.35,6278205.05
PB80,B29,SKHG-93,1,0,3,2025-10-27 06:00:16.136884,342051.951,6302285.517
PB80,B29,LXDH-99,11115,0,3,2025-10-27 06:00:16.136889,342051.951,6302285.517
PB80,B30N,LXDJ-19,4304,8,14,2025-10-27 06:00:16.136891,342051.951,6302285.517
PB80,109,PFXC-48,18137,33,43,2025-10-27 06:00:16.136892,342051.951,6302285.517
PB80,109,FLXW-34,18207,33,43,2025-10-27 06:00:16.136893,342051.951,6302285.517
PB80,B03,SKHG-55,1,0,3,2025-10-27 06:00:16.136894,342051.951,6302285.517
PB80,B03,SKHG-69,2346,0,3,2025-10-27 06:00:16.136895,342051.951,6302285.517
PB80,105,SHXG-30,3182,0,10,2025-10-27 06:00:16.136896,342051.951,6302285.517
PB80,105,SJPD-93,6909,16,22,2025-10-27 06:00:16.136897,342051.951,6302285.517
PB80,120,TXZH-38,6640,10,16,2025-10-27 06:00:16.136898,342051.951,6302285.517
PB80,120,TXZH-37,9088,15,21,2025-10-27 06:00:16.136899,342051.951,6302285.517
PB80,B20,SKHG-80,11111,23,31,2025-10-27 06:00:16.136900,342051.951,6302285.517
PB80,B20,LXDJ-31,15555,35,47,2025-10-27 06:00:16.136901,342051.951,6302285.517
PE239,226,VGBV-69,6068,12,18,2025-10-27 06:00:19.991636,351040.816,6286135.934
PE239,226,VGBW-48,11118,23,31,2025-10-27 06:00:19.991641,351040.816,6286135.934
PE239,E01,VKJZ-57,1548,0,6,2025-10-27 06:00:19.991642,351040.816,6286135.934
PE239,E01,VKJZ-42,3120,7,13,2025-10-27 06:00:19.991643,351040.816,6286135.934
PE832,G04,SCRZ-23,1,0,3,2025-10-27 06:00:22.570175,349357.562,6285677.758
PE832,G04,SFGY-14,903,0,3,2025-10-27 06:00:22.570181,349357.562,6285677.758
PB1114,230,GCBB-94,85,0,3,2025-10-27 06:00:24.701409,344433.112,6305092.196
PG605,G05,SDSW-71,1,0,3,2025-10-27 06:00:27.231588,350389.36,6282096.797
PG605,F06,SPZY-48,2371,13,19,2025-10-27 06:00:27.231593,350389.36,6282096.797
PG605,F06,SPZY-42,2437,13,19,2025-10-27 06:00:27.231594,350389.36,6282096.797
PB1708,B22,SKPS-32,669,0,3,2025-10-27 06:00:29.545940,343775.738,6304740.062
PB1708,201,GCBB-40,6273,17,23,2025-10-27 06:00:29.545945,343775.738,6304740.062
PB1708,201,GCBB-83,10794,30,40,2025-10-27 06:00:29.545946,343775.738,6304740.062
