bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PC170,C37,SGPW-53,1874,8,10,2025-10-17 16:00:04.309321,356943.41,6302745.54
PC170,C37,SJPB-65,7488,25,60,2025-10-17 16:00:04.309327,356943.41,6302745.54
PC170,421,PFTF-87,678,0,3,2025-10-17 16:00:04.309330,356943.41,6302745.54
PC170,421,PFVD-55,2496,8,12,2025-10-17 16:00:04.309331,356943.41,6302745.54
PC170,407,FLXW-19,1,0,3,2025-10-17 16:00:04.309333,356943.41,6302745.54
PC170,407,GCBD-69,8020,25,60,2025-10-17 16:00:04.309334,356943.41,6302745.54
PC170,421C,LDJJ-62,1858,7,9,2025-10-17 16:00:04.309336,356943.41,6302745.54
PC170,C02,LDJJ-82,77,0,3,2025-10-17 16:00:04.309337,356943.41,6302745.54
PC170,C02,LCPW-48,4089,13,19,2025-10-17 16:00:04.309338,356943.41,6302745.54
PC170,C09,LDJW-50,5343,18,26,2025-10-17 16:00:04.309340,356943.41,6302745.54
PC170,C09,LDTB-92,5793,20,28,2025-10-17 16:00:04.309341,356943.41,6302745.54
PC170,C27,SGPW-49,5140,16,22,2025-10-17 16:00:04.309349,356943.41,6302745.54
PC170,C27,SHXD-64,7681,25,60,2025-10-17 16:00:04.309350,356943.41,6302745.54
PD1238,D17,PGBY-86,2108,0,5,2025-10-17 16:00:06.501917,356181.632,6292138.525
PD1238,D17,PGTT-86,4970,11,15,2025-10-17 16:00:06.501922,356181.632,6292138.525
PD1238,D17V,PFZK-97,7117,16,22,2025-10-17 16:00:06.501924,356181.632,6292138.525
PD1238,D17V,PGKP-65,11796,25,60,2025-10-17 16:00:06.501924,356181.632,6292138.525
PB2086,B13,STHC-69,1960,25,60,2025-10-17 16:00:07.894697,337446.0,6311161.0
PB2086,B13,STHL-46,3583,25,60,2025-10-17 16:00:07.894702,337446.0,6311161.0
PB1650,B12,SGPY-94,2928,9,13,2025-10-17 16:00:09.862384,342657.949,6307781.427
PB1650,B12,SKDJ-88,7336,25,60,2025-10-17 16:00:09.862389,342657.949,6307781.427
PG764,G07,THTF-68,585,0,3,2025-10-17 16:00:11.654398,342578.626,6282792.901
PG764,G07,THTG-60,14064,25,60,2025-10-17 16:00:11.654403,342578.626,6282792.901
PG764,G08,THTF-96,1381,5,7,2025-10-17 16:00:11.654404,342578.626,6282792.901
PD15,114,LDSV-95,182,0,3,2025-10-17 16:00:13.082203,350756.8,6294714.142
PD15,114,LDSV-97,2687,13,19,2025-10-17 16:00:13.082207,350756.8,6294714.142
PD15,103,SPBF-46,3038,9,13,2025-10-17 16:00:13.082209,350756.8,6294714.142
PD15,103,PGKD-19,4886,16,22,2025-10-17 16:00:13.082209,350756.8,6294714.142
PD15,117,SPBP-12,4285,16,22,2025-10-17 16:00:13.082210,350756.8,6294714.142
PD15,117,PLHK-83,5373,25,60,2025-10-17 16:00:13.082211,350756.8,6294714.142
PA284,119,FLXK-71,2429,10,14,2025-10-17 16:00:15.020659,344996.842,6295328.421
PA284,119,CJRW-56,3767,16,22,2025-10-17 16:00:15.020664,344996.842,6295328.421
PB1722,B27,FLXT-73,2198,8,10,2025-10-17 16:00:19.228819,344838.262,6304007.388
PF45,F10,SRPK-66,2592,8,10,2025-10-17 16:00:21.299977,354635.203,6281920.965
PF45,F10,SRPK-70,4345,13,17,2025-10-17 16:00:21.299983,354635.203,6281920.965
PF45,226,VFPT-47,797,0,3,2025-10-17 16:00:21.299984,354635.203,6281920.965
PF45,226,VFPW-33,2440,9,11,2025-10-17 16:00:21.299985,354635.203,6281920.965
PF45,F25,SRVJ-10,330,0,3,2025-10-17 16:00:21.299987,354635.203,6281920.965
PF45,F25,LCTG-41,4367,13,17,2025-10-17 16:00:21.299987,354635.203,6281920.965
PF45,712,SHCW-62,6675,16,24,2025-10-17 16:00:21.299989,354635.203,6281920.965
PF45,712,SJPC-75,7958,21,29,2025-10-17 16:00:21.299990,354635.203,6281920.965
PG873,G05,SHCX-17,608,0,3,2025-10-17 16:00:23.265361,343510.951,6284409.238
PG873,G05,SFGY-72,4544,17,23,2025-10-17 16:00:23.265367,343510.951,6284409.238
PG873,G35,SFPG-41,1,0,3,2025-10-17 16:00:23.265368,343510.951,6284409.238
PG873,G35,SFPG-29,3406,7,9,2025-10-17 16:00:23.265370,343510.951,6284409.238
PG1065,G39,SCRZ-19,138,0,3,2025-10-17 16:00:25.279236,341933.0,6283389.0
PG1065,G39,SHCX-11,336,0,3,2025-10-17 16:00:25.279242,341933.0,6283389.0
PJ1932,B09,SHCY-39,7121,25,60,2025-10-17 16:00:27.022239,341785.8,6301943.03
