bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PG130,205,GCBF-42,2488,6,8,2025-10-24 14:00:09.124030,349738.797,6282764.113
PG130,205,RWTR-11,2588,7,9,2025-10-24 14:00:09.124036,349738.797,6282764.113
PG130,286,SFPG-69,337,0,3,2025-10-24 14:00:09.124038,349738.797,6282764.113
PG130,286,SHCX-17,555,0,3,2025-10-24 14:00:09.124039,349738.797,6282764.113
PG130,F20,SPZX-82,637,0,3,2025-10-24 14:00:09.124041,349738.797,6282764.113
PG130,F20,SPZY-16,1202,0,4,2025-10-24 14:00:09.124042,349738.797,6282764.113
PH86,125,FLXD-72,2214,6,8,2025-10-24 14:00:11.656292,342947.497,6291584.775
PH86,H03,BJFS-92,1967,8,10,2025-10-24 14:00:11.656296,342947.497,6291584.775
PH86,H03,FLXR-35,4178,15,21,2025-10-24 14:00:11.656297,342947.497,6291584.775
PH86,105,SJPC-67,2509,7,9,2025-10-24 14:00:11.656298,342947.497,6291584.775
PH86,105,SJPC-49,5312,16,22,2025-10-24 14:00:11.656299,342947.497,6291584.775
PH86,120,SPZX-51,2386,9,11,2025-10-24 14:00:11.656300,342947.497,6291584.775
PC987,D18,SVDB-99,3163,10,14,2025-10-24 14:00:13.673470,351859.818,6298505.676
PC987,D18,SVDF-76,3180,10,14,2025-10-24 14:00:13.673475,351859.818,6298505.676
PB1109,B10,SHCY-37,547,0,3,2025-10-24 14:00:15.071286,344543.19,6306153.194
PB1109,B10,SHCY-51,1818,9,13,2025-10-24 14:00:15.071290,344543.19,6306153.194
PD399,418,PFYC-72,1421,0,4,2025-10-24 14:00:17.034510,355377.907,6297062.593
PD399,418,PFVH-15,5108,25,60,2025-10-24 14:00:17.034517,355377.907,6297062.593
PD399,425,SGPW-45,4140,17,23,2025-10-24 14:00:17.034518,355377.907,6297062.593
PD399,425,SJPC-15,2195,16,24,2025-10-24 14:00:17.034519,355377.907,6297062.593
PD399,429,SLLZ-39,128,0,3,2025-10-24 14:00:17.034520,355377.907,6297062.593
PD399,429,SLLY-81,2045,6,8,2025-10-24 14:00:17.034521,355377.907,6297062.593
PD1619,D17V,PGPV-76,2988,7,9,2025-10-24 14:00:19.017248,357579.93,6292023.48
PD1619,D17V,PGRZ-78,5743,13,19,2025-10-24 14:00:19.017254,357579.93,6292023.48
PH138,203,SRTK-35,2418,8,12,2025-10-24 14:00:21.380236,347438.835,6294479.203
PH138,203,LZPT-57,3638,12,18,2025-10-24 14:00:21.380241,347438.835,6294479.203
PH138,206,LXWT-94,1941,5,7,2025-10-24 14:00:21.380243,347438.835,6294479.203
PH138,206,LZPG-11,3654,13,17,2025-10-24 14:00:21.380243,347438.835,6294479.203
PH138,392,FLXZ-13,2061,10,14,2025-10-24 14:00:21.380244,347438.835,6294479.203
PH138,392,FLXZ-12,4125,25,60,2025-10-24 14:00:21.380245,347438.835,6294479.203
PC1155,C03,SKDJ-75,2312,5,7,2025-10-24 14:00:23.276186,353032.92,6305180.88
PC1155,C03,SKPJ-41,7161,25,60,2025-10-24 14:00:23.276191,353032.92,6305180.88
PG1443,G38,THTF-91,1672,0,4,2025-10-24 14:00:27.598615,343066.154,6278269.93
PH34,107,PGPV-90,2076,5,7,2025-10-24 14:00:29.839748,346361.759,6291655.996
PH34,107,PGRZ-91,2514,8,10,2025-10-24 14:00:29.839753,346361.759,6291655.996
PH34,108,PFTW-68,2657,8,10,2025-10-24 14:00:29.839754,346361.759,6291655.996
PH34,108,PFYS-20,5154,15,21,2025-10-24 14:00:29.839755,346361.759,6291655.996
PH34,102,SRVJ-48,599,0,3,2025-10-24 14:00:29.839756,346361.759,6291655.996
PH34,102,SPZX-67,6375,25,60,2025-10-24 14:00:29.839756,346361.759,6291655.996
PF665,F02,SHXD-84,3507,0,5,2025-10-24 14:00:31.810119,352474.319,6278562.517
PF665,F02,SHXF-18,4084,7,9,2025-10-24 14:00:31.810124,352474.319,6278562.517
PD220,216,SVPW-55,4552,13,17,2025-10-24 14:00:34.009488,353979.956,6297081.372
PD220,216,LZPT-45,6837,18,26,2025-10-24 14:00:34.009492,353979.956,6297081.372
PD220,286,SFGY-71,1,0,3,2025-10-24 14:00:34.009493,353979.956,6297081.372
PD220,286,SFPG-63,727,0,4,2025-10-24 14:00:34.009494,353979.956,6297081.372
PD220,712,SHCY-15,2242,8,12,2025-10-24 14:00:34.009495,353979.956,6297081.372
PD220,712,SHXG-92,9830,25,60,2025-10-24 14:00:34.009496,353979.956,6297081.372
PD220,D02,SVDF-50,1904,5,7,2025-10-24 14:00:34.009497,353979.956,6297081.372
PD220,D02,SVDC-23,3800,13,17,2025-10-24 14:00:34.009497,353979.956,6297081.372
PD220,505,VHZZ-91,1050,0,5,2025-10-24 14:00:34.009498,353979.956,6297081.372
PD220,505,LXWR-87,2977,10,14,2025-10-24 14:00:34.009509,353979.956,6297081.372
PI328,I04,FLXF-47,920,0,3,2025-10-24 14:00:36.655232,334983.443,6286988.731
PI328,115,TBFT-69,481,0,3,2025-10-24 14:00:36.655237,334983.443,6286988.731
PB1661,105,SHXG-34,1225,0,5,2025-10-24 14:00:38.539333,337259.159,6303195.781
PB1661,105,SJPD-92,1985,8,10,2025-10-24 14:00:38.539338,337259.159,6303195.781
PB1661,B09,SHCY-34,1707,0,5,2025-10-24 14:00:38.539340,337259.159,6303195.781
PJ974,J13,BJFB-70,2749,10,14,2025-10-24 14:00:40.318251,339368.339,6299418.128
PJ974,J13C,BJFC-86,1615,4,6,2025-10-24 14:00:40.318256,339368.339,6299418.128
PJ974,J13C,BJFB-24,2580,8,10,2025-10-24 14:00:40.318257,339368.339,6299418.128
PH259,227,VFPF-31,1228,0,4,2025-10-24 14:00:42.679209,344750.769,6290849.774
PH259,H05,VGCB-59,2373,9,11,2025-10-24 14:00:42.679214,344750.769,6290849.774
PH259,321,FLXR-41,775,0,3,2025-10-24 14:00:42.679215,344750.769,6290849.774
PH259,321,FLXR-10,1965,0,3,2025-10-24 14:00:42.679216,344750.769,6290849.774
PH259,H03,BJFT-10,358,0,3,2025-10-24 14:00:42.679217,344750.769,6290849.774
PH259,H03,BJFS-92,3788,12,16,2025-10-24 14:00:42.679217,344750.769,6290849.774
PH259,H07,CJRW-53,1574,0,5,2025-10-24 14:00:42.679219,344750.769,6290849.774
