bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PA273,119,CJRZ-67,1269,9,11,2025-10-27 10:00:03.973952,345270.03,6297960.11
PA273,121,FLXC-53,1762,5,7,2025-10-27 10:00:03.973960,345270.03,6297960.11
PG704,G02,FLXX-15,3356,7,9,2025-10-27 10:00:05.892308,342637.906,6276420.865
PG704,G02,FLXX-31,9546,25,60,2025-10-27 10:00:05.892313,342637.906,6276420.865
PH54,H07,CJRW-30,285,0,3,2025-10-27 10:00:07.955772,343305.29,6292606.23
PH54,H07,CJRY-86,4054,11,15,2025-10-27 10:00:07.955776,343305.29,6292606.23
PH54,H12,FLXF-35,1127,0,3,2025-10-27 10:00:07.955777,343305.29,6292606.23
PH54,H12,FLXF-22,3737,10,14,2025-10-27 10:00:07.955778,343305.29,6292606.23
PH54,105,SJPD-91,272,0,3,2025-10-27 10:00:07.955779,343305.29,6292606.23
PH54,105,SJPD-92,780,0,3,2025-10-27 10:00:07.955780,343305.29,6292606.23
PH54,120,STHD-21,886,0,3,2025-10-27 10:00:07.955781,343305.29,6292606.23
PH54,120,TXZK-38,6325,16,24,2025-10-27 10:00:07.955781,343305.29,6292606.23
PH54,H24,VGRD-25,2248,0,5,2025-10-27 10:00:07.955782,343305.29,6292606.23
PH54,H24,VGRG-54,4020,9,13,2025-10-27 10:00:07.955783,343305.29,6292606.23
PH54,125,BJFV-29,2365,7,9,2025-10-27 10:00:07.955784,343305.29,6292606.23
PH54,125,FLXF-98,3491,9,13,2025-10-27 10:00:07.955785,343305.29,6292606.23
PJ1727,J18,VHXJ-22,56,0,3,2025-10-27 10:00:09.937212,335744.567,6299193.999
PJ1727,J18,VHXJ-81,3316,9,11,2025-10-27 10:00:09.937216,335744.567,6299193.999
PJ1727,J02,VHXJ-10,2350,6,8,2025-10-27 10:00:09.937218,335744.567,6299193.999
PJ1727,J02,VHXF-94,9213,25,60,2025-10-27 10:00:09.937219,335744.567,6299193.999
PD1311,D10,SVDD-35,1101,0,4,2025-10-27 10:00:11.841705,352542.398,6293297.197
PE446,E04,VKJZ-48,1648,6,8,2025-10-27 10:00:13.797046,353591.309,6288143.373
PE446,E04,VKJX-83,3716,13,17,2025-10-27 10:00:13.797051,353591.309,6288143.373
PG228,212,LZPR-97,70,0,3,2025-10-27 10:00:15.824737,346874.98,6282746.635
PG228,212,LZPT-62,9266,25,60,2025-10-27 10:00:15.824743,346874.98,6282746.635
PG228,216,GCBF-43,96,0,3,2025-10-27 10:00:15.824745,346874.98,6282746.635
PG228,216,LZPT-66,767,0,4,2025-10-27 10:00:15.824746,346874.98,6282746.635
PG228,G23,VJKF-55,28,0,3,2025-10-27 10:00:15.824747,346874.98,6282746.635
PG228,G23,SFWB-96,3624,12,18,2025-10-27 10:00:15.824748,346874.98,6282746.635
PG228,G13,SCRZ-39,2612,9,13,2025-10-27 10:00:15.824750,346874.98,6282746.635
PG228,G13,SDSW-80,4211,18,26,2025-10-27 10:00:15.824751,346874.98,6282746.635
PJ927,J10,VHXK-31,4596,11,15,2025-10-27 10:00:17.722856,337896.958,6297658.544
PJ927,J10,VHZY-10,8725,25,60,2025-10-27 10:00:17.722862,337896.958,6297658.544
PB1513,B20,SKHG-93,2177,5,7,2025-10-27 10:00:19.624136,342795.366,6301372.366
PB1513,B20,SKHG-73,4187,9,13,2025-10-27 10:00:19.624140,342795.366,6301372.366
PB1513,B29,SKHG-90,28,0,3,2025-10-27 10:00:19.624141,342795.366,6301372.366
PB1513,B29,LDJP-71,1811,0,4,2025-10-27 10:00:19.624142,342795.366,6301372.366
PI1491,385,FLXG-77,7314,17,25,2025-10-27 10:00:21.576380,343474.896,6295772.294
PI384,I35,SDSW-81,7471,13,19,2025-10-27 10:00:23.615199,336953.471,6290050.475
PI384,I35,SHXG-72,7765,14,20,2025-10-27 10:00:23.615204,336953.471,6290050.475
PI384,I24,VHSY-33,1347,0,5,2025-10-27 10:00:23.615205,336953.471,6290050.475
PI384,I24,VHSY-12,5763,12,18,2025-10-27 10:00:23.615206,336953.471,6290050.475
PI384,111,FLXY-45,2243,5,7,2025-10-27 10:00:23.615207,336953.471,6290050.475
PI384,111,FLXZ-76,4635,11,15,2025-10-27 10:00:23.615208,336953.471,6290050.475
PI384,I04,FLXF-47,2418,4,6,2025-10-27 10:00:23.615208,336953.471,6290050.475
PI384,I04,FLXY-42,5871,12,18,2025-10-27 10:00:23.615209,336953.471,6290050.475
PI384,I11,RWRP-68,31,0,3,2025-10-27 10:00:23.615210,336953.471,6290050.475
PI384,I11,RWRP-44,2126,4,6,2025-10-27 10:00:23.615211,336953.471,6290050.475
PI384,I12,FLXY-26,1660,4,6,2025-10-27 10:00:23.615212,336953.471,6290050.475
PG803,G27,THTF-99,1536,5,7,2025-10-27 10:00:25.508415,340883.561,6280440.866
PG803,G27,THTH-61,5649,25,60,2025-10-27 10:00:25.508420,340883.561,6280440.866
PG803,G08,THTF-26,7238,18,26,2025-10-27 10:00:25.508421,340883.561,6280440.866
PG803,G08,THTD-97,7749,20,28,2025-10-27 10:00:25.508422,340883.561,6280440.866
PG803,G02,FLXX-10,1381,0,5,2025-10-27 10:00:25.508423,340883.561,6280440.866
PG803,G02,FZZF-83,2516,7,9,2025-10-27 10:00:25.508424,340883.561,6280440.866
PG803,G22,THTF-48,1,0,3,2025-10-27 10:00:25.508425,340883.561,6280440.866
PG803,G22,THTF-98,1268,6,8,2025-10-27 10:00:25.508426,340883.561,6280440.866
PI175,109,FLXV-67,155,0,3,2025-10-27 10:00:27.094289,343968.29,6295442.9
PI175,109,GCBC-94,2948,8,12,2025-10-27 10:00:27.094294,343968.29,6295442.9
PJ802,J07,VJJX-68,10476,17,23,2025-10-27 10:00:30.888270,327753.955,6303987.796
PJ802,J07,VHZX-11,19228,25,60,2025-10-27 10:00:30.888276,327753.955,6303987.796
PJ559,412,PFTW-25,7719,20,28,2025-10-27 10:00:33.091065,339834.934,6298390.451
PJ559,412,PFTW-59,10696,25,60,2025-10-27 10:00:33.091069,339834.934,6298390.451
PJ559,J18,VHZW-81,535,0,3,2025-10-27 10:00:33.091070,339834.934,6298390.451
PJ559,J01,FLXH-79,3389,10,14,2025-10-27 10:00:33.091071,339834.934,6298390.451
PJ559,J01,FDJX-80,7027,25,60,2025-10-27 10:00:33.091072,339834.934,6298390.451
PJ559,J08,FLXH-86,5663,13,17,2025-10-27 10:00:33.091073,339834.934,6298390.451
PJ559,J08,FLXT-60,8249,18,26,2025-10-27 10:00:33.091074,339834.934,6298390.451
PJ559,J13,TBFT-89,1743,4,6,2025-10-27 10:00:33.091075,339834.934,6298390.451
PJ559,J13,TBFP-88,5918,18,26,2025-10-27 10:00:33.091075,339834.934,6298390.451
PI487,419,PFVK-60,3032,8,12,2025-10-27 10:00:36.156244,334836.335,6287856.669
PI487,506,GCBC-70,1,0,3,2025-10-27 10:00:36.156249,334836.335,6287856.669
PI487,506,PFXC-55,2980,11,15,2025-10-27 10:00:36.156250,334836.335,6287856.669
PJ366,J18,VJJX-28,2431,8,10,2025-10-27 10:00:37.882573,337191.619,6299177.834
PJ366,503,VGVF-81,607,0,3,2025-10-27 10:00:37.882578,337191.619,6299177.834
PJ366,503,VGTZ-99,7708,19,27,2025-10-27 10:00:37.882580,337191.619,6299177.834
PJ366,511,TBFW-56,1062,0,4,2025-10-27 10:00:37.882581,337191.619,6299177.834
PJ366,511,TBFT-94,3957,12,16,2025-10-27 10:00:37.882583,337191.619,6299177.834
PJ366,J15C,TBFR-31,709,0,4,2025-10-27 10:00:37.882584,337191.619,6299177.834
PJ366,J15C,FLXV-95,783,0,4,2025-10-27 10:00:37.882585,337191.619,6299177.834
PJ366,J20,BJFB-33,187,0,3,2025-10-27 10:00:37.882586,337191.619,6299177.834
PJ366,J20,PFXB-96,2131,8,10,2025-10-27 10:00:37.882587,337191.619,6299177.834
PB1678,B01,LDJV-52,3032,7,9,2025-10-27 10:00:39.525116,342860.481,6304052.814
PB1678,B01,SJTD-62,13645,25,60,2025-10-27 10:00:39.525121,342860.481,6304052.814
PB913,B35,SHCY-24,8023,16,24,2025-10-27 10:00:41.591507,343179.069,6307531.542
PB913,B36,STHC-69,119,0,3,2025-10-27 10:00:41.591512,343179.069,6307531.542
PB913,B36,LDJW-42,6840,25,60,2025-10-27 10:00:41.591513,343179.069,6307531.542
PB913,B05,SPCG-62,2968,11,15,2025-10-27 10:00:41.591514,343179.069,6307531.542
PB913,B05,SPCG-98,3753,13,17,2025-10-27 10:00:41.591515,343179.069,6307531.542
PF998,F01,SPVW-21,248,0,3,2025-10-27 10:00:43.514514,358825.858,6280077.4
PF998,F01,SPVV-38,5802,12,18,2025-10-27 10:00:43.514519,358825.858,6280077.4
PF998,F24,SPRV-81,2119,5,7,2025-10-27 10:00:43.514520,358825.858,6280077.4
PF998,F24,SPRV-67,6701,12,16,2025-10-27 10:00:43.514521,358825.858,6280077.4
PG1686,G01,THTH-29,4,0,3,2025-10-27 10:00:47.461557,349410.125,6285157.186
PG1686,G01,THTD-91,3961,13,17,2025-10-27 10:00:47.461562,349410.125,6285157.186
PG1686,G15,THTD-86,2173,6,8,2025-10-27 10:00:47.461563,349410.125,6285157.186
PG1686,G15,THTF-50,5977,16,22,2025-10-27 10:00:47.461564,349410.125,6285157.186
PG1686,G18,SHXB-41,1704,6,8,2025-10-27 10:00:47.461565,349410.125,6285157.186
PG1686,G18,SHXG-64,5952,17,25,2025-10-27 10:00:47.461566,349410.125,6285157.186
PE703,E11,VKJZ-71,1128,4,6,2025-10-27 10:00:49.356692,352515.67,6285378.432
PE703,E11,VKJZ-78,2692,12,16,2025-10-27 10:00:49.356697,352515.67,6285378.432
PE703,E12,VFKT-91,1152,0,5,2025-10-27 10:00:49.356698,352515.67,6285378.432
PE703,E12,VFJT-74,2724,8,10,2025-10-27 10:00:49.356699,352515.67,6285378.432
PB296,B02,FLXR-75,2343,15,21,2025-10-27 10:00:51.992100,347758.31,6306110.43
PB296,B02,FLXR-80,2998,17,23,2025-10-27 10:00:51.992105,347758.31,6306110.43
PB296,C18,SJPC-33,1454,0,5,2025-10-27 10:00:51.992106,347758.31,6306110.43
PB296,C18,SHCW-71,2745,9,13,2025-10-27 10:00:51.992107,347758.31,6306110.43
PD1215,D15,SVDD-11,7359,25,60,2025-10-27 10:00:54.128992,357671.211,6295869.358
