bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PE612,E09,VKJZ-17,203,0,3,2025-11-05 08:00:04.188567,349808.442,6286519.772
PE612,E09,VKJW-98,1834,4,8,2025-11-05 08:00:04.188574,349808.442,6286519.772
PE875,E02,VKJX-32,1406,0,4,2025-11-05 08:00:06.162558,352682.369,6286565.534
PE875,E02,VKJX-77,2727,7,11,2025-11-05 08:00:06.162563,352682.369,6286565.534
PD1172,D14,PGBY-64,2527,6,10,2025-11-05 08:00:08.155716,352642.658,6293583.993
PD1172,D14,PGLD-70,3383,9,13,2025-11-05 08:00:08.155722,352642.658,6293583.993
PD1172,D16,SPBF-51,5317,15,19,2025-11-05 08:00:08.155723,352642.658,6293583.993
PJ265,542,TBFW-73,118,0,3,2025-11-05 08:00:10.396293,338204.288,6300972.208
PJ265,542,TBFW-15,439,0,3,2025-11-05 08:00:10.396298,338204.288,6300972.208
PJ265,502,GCBC-70,1182,0,4,2025-11-05 08:00:10.396300,338204.288,6300972.208
PJ265,502,BJFH-36,2509,6,10,2025-11-05 08:00:10.396301,338204.288,6300972.208
PJ265,502c,FLXV-65,269,0,3,2025-11-05 08:00:10.396302,338204.288,6300972.208
PJ265,J05,FLXK-30,2433,6,10,2025-11-05 08:00:10.396303,338204.288,6300972.208
PJ265,J13,TBFS-40,717,0,2,2025-11-05 08:00:10.396304,338204.288,6300972.208
PJ265,J13,TBFS-62,2892,7,11,2025-11-05 08:00:10.396304,338204.288,6300972.208
PJ265,J13c,FLXG-24,0,0,3,2025-11-05 08:00:10.396305,338204.288,6300972.208
PJ265,J13c,BJFJ-18,1656,3,7,2025-11-05 08:00:10.396306,338204.288,6300972.208
PD742,D02,SVDF-45,1747,4,8,2025-11-05 08:00:12.729771,358634.924,6297325.207
PJ1710,507,TBFP-75,287,0,3,2025-11-05 08:00:14.721785,337239.933,6299765.608
PJ1710,507,FLXV-60,3076,8,12,2025-11-05 08:00:14.721789,337239.933,6299765.608
PJ1710,412,PFVG-90,287,0,3,2025-11-05 08:00:14.721791,337239.933,6299765.608
PJ1710,412,PFYC-17,2371,5,9,2025-11-05 08:00:14.721791,337239.933,6299765.608
PE192,E13,VFJP-49,667,0,2,2025-11-05 08:00:16.517945,351328.883,6288215.695
PE192,E13,VFKV-47,1009,0,3,2025-11-05 08:00:16.517950,351328.883,6288215.695
PE192,244,VJKF-61,2638,6,10,2025-11-05 08:00:16.517951,351328.883,6288215.695
