bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PA10,511,PFXB-91,967,0,3,2025-11-07 18:00:04.697014,344662.197,6295715.461
PA10,511,GCBC-70,2301,5,9,2025-11-07 18:00:04.697021,344662.197,6295715.461
PA10,109,TBFT-67,1326,0,4,2025-11-07 18:00:04.697023,344662.197,6295715.461
PA10,109,FLXC-54,7840,23,27,2025-11-07 18:00:04.697024,344662.197,6295715.461
PA10,119,FLXF-98,1218,0,4,2025-11-07 18:00:04.697026,344662.197,6295715.461
PA10,119,BJFT-97,2910,7,11,2025-11-07 18:00:04.697027,344662.197,6295715.461
PA10,345,CJRX-35,457,0,3,2025-11-07 18:00:04.697028,344662.197,6295715.461
PA10,345,FLXD-72,2681,6,10,2025-11-07 18:00:04.697030,344662.197,6295715.461
PA10,I18,VHSY-40,592,0,2,2025-11-07 18:00:04.697031,344662.197,6295715.461
PA10,I18,FLXZ-42,2941,7,11,2025-11-07 18:00:04.697032,344662.197,6295715.461
PI802,108,PFTW-69,3189,8,12,2025-11-07 18:00:06.783751,333823.927,6287857.835
PI802,108,PGPT-18,7286,21,25,2025-11-07 18:00:06.783758,333823.927,6287857.835
PI802,506,TBFS-55,3034,8,12,2025-11-07 18:00:06.783760,333823.927,6287857.835
PI802,506,TBFX-72,3233,8,12,2025-11-07 18:00:06.783761,333823.927,6287857.835
PI802,419,PDZT-12,6128,17,21,2025-11-07 18:00:06.783762,333823.927,6287857.835
PI802,419,PFVK-60,12255,39,60,2025-11-07 18:00:06.783763,333823.927,6287857.835
PI802,I21,FLXL-23,910,0,3,2025-11-07 18:00:06.783764,333823.927,6287857.835
PI802,I10,FLXL-52,1030,0,3,2025-11-07 18:00:06.783766,333823.927,6287857.835
PJ499,508,FLXX-83,1007,0,3,2025-11-07 18:00:08.893377,341567.715,6299909.819
PJ499,508,LXWR-94,1007,0,3,2025-11-07 18:00:08.893383,341567.715,6299909.819
PJ499,J03,FLXK-41,0,0,3,2025-11-07 18:00:08.893384,341567.715,6299909.819
PJ499,J03,FLXD-55,5068,14,18,2025-11-07 18:00:08.893385,341567.715,6299909.819
PF162,E09,VKJX-14,3186,8,12,2025-11-07 18:00:10.988731,352455.159,6284426.314
PF162,E09,VKJX-59,5092,14,18,2025-11-07 18:00:10.988737,352455.159,6284426.314
PF162,E16,VFJJ-50,6079,17,21,2025-11-07 18:00:10.988739,352455.159,6284426.314
PF162,E16,VFKT-58,6959,20,24,2025-11-07 18:00:10.988740,352455.159,6284426.314
PG2048,G23,SFWZ-65,228,0,3,2025-11-07 18:00:12.789585,344436.0,6282855.0
PG2048,G23,SFWZ-27,2253,5,9,2025-11-07 18:00:12.789592,344436.0,6282855.0
PG2048,G16,SFPF-86,0,0,3,2025-11-07 18:00:12.789593,344436.0,6282855.0
PG2048,G16,SFPF-78,597,0,2,2025-11-07 18:00:12.789595,344436.0,6282855.0
PA235,302,BJFS-49,3222,8,12,2025-11-07 18:00:14.579103,346111.77,6295691.22
PA235,302,BJFT-53,3823,10,14,2025-11-07 18:00:14.579108,346111.77,6295691.22
PA235,125,BJFS-51,6470,18,22,2025-11-07 18:00:14.579109,346111.77,6295691.22
PA235,125,CJRX-52,6638,19,23,2025-11-07 18:00:14.579110,346111.77,6295691.22
PJ1679,J04,TBFT-92,1023,0,3,2025-11-07 18:00:16.627417,339095.26,6299029.309
PJ1679,J04,TBFS-49,2735,7,11,2025-11-07 18:00:16.627421,339095.26,6299029.309
PF550,F12,SRVG-86,2106,5,9,2025-11-07 18:00:18.671624,352706.477,6278423.205
PF550,F12,LCTG-23,4881,13,17,2025-11-07 18:00:18.671629,352706.477,6278423.205
PF550,124,LCTG-36,431,0,3,2025-11-07 18:00:18.671630,352706.477,6278423.205
PF550,124,SRVL-35,2676,6,10,2025-11-07 18:00:18.671631,352706.477,6278423.205
PG1208,G14,FLXL-96,424,0,3,2025-11-07 18:00:20.720642,343822.294,6279663.322
PG1208,G14,FLXX-10,2555,6,10,2025-11-07 18:00:20.720647,343822.294,6279663.322
PG1208,G24,FLXP-16,1078,0,3,2025-11-07 18:00:20.720648,343822.294,6279663.322
PG1208,G24,CJRL-62,1849,4,8,2025-11-07 18:00:20.720648,343822.294,6279663.322
PG49,G05,SHCX-25,4074,11,15,2025-11-07 18:00:22.850917,343638.958,6284645.58
PG49,211,FZZF-94,2327,5,9,2025-11-07 18:00:22.850922,343638.958,6284645.58
PG49,211,TBYY-66,2458,6,10,2025-11-07 18:00:22.850923,343638.958,6284645.58
PG49,271,TBYY-59,400,0,3,2025-11-07 18:00:22.850924,343638.958,6284645.58
PG49,271,FLXC-85,1944,4,8,2025-11-07 18:00:22.850925,343638.958,6284645.58
PG49,211c,THTD-61,132,0,3,2025-11-07 18:00:22.850926,343638.958,6284645.58
PG49,211c,THTF-47,0,0,3,2025-11-07 18:00:22.850927,343638.958,6284645.58
PD18,D14,PGBY-86,306,0,3,2025-11-07 18:00:24.949258,350772.74,6293824.58
PD18,D14,PGBY-64,5072,14,18,2025-11-07 18:00:24.949263,350772.74,6293824.58
PD18,103,SPBF-96,635,0,2,2025-11-07 18:00:24.949266,350772.74,6293824.58
PD18,103,SPBL-83,2966,7,11,2025-11-07 18:00:24.949267,350772.74,6293824.58
PD18,117,SPBR-46,0,0,3,2025-11-07 18:00:24.949268,350772.74,6293824.58
PD18,117,SPBL-99,3551,9,13,2025-11-07 18:00:24.949269,350772.74,6293824.58
PD18,114,SKWD-34,528,0,2,2025-11-07 18:00:24.949271,350772.74,6293824.58
PD18,114,LDSV-96,3943,10,14,2025-11-07 18:00:24.949272,350772.74,6293824.58
PA489,D03,SVDF-56,930,0,3,2025-11-07 18:00:26.982680,347531.23,6297332.97
PA489,D03,SVDC-23,1184,0,4,2025-11-07 18:00:26.982685,347531.23,6297332.97
PJ1551,B26,FLXP-70,3834,10,14,2025-11-07 18:00:28.564309,343760.73,6299505.0
PJ1551,B26,FLXP-84,3790,10,14,2025-11-07 18:00:28.564315,343760.73,6299505.0
PH625,H12,CJRX-67,1195,0,4,2025-11-07 18:00:30.663656,345366.337,6293265.989
PH625,H12,CJRB-45,7039,20,24,2025-11-07 18:00:30.663660,345366.337,6293265.989
PH625,H13,BJFT-17,1025,0,3,2025-11-07 18:00:30.663662,345366.337,6293265.989
PH625,H13,CJRX-71,3523,9,13,2025-11-07 18:00:30.663663,345366.337,6293265.989
PH625,H09,VGRF-84,3132,8,12,2025-11-07 18:00:30.663663,345366.337,6293265.989
PH625,H09,VGRG-34,5557,16,20,2025-11-07 18:00:30.663664,345366.337,6293265.989
PH513,H05,VFHK-89,4814,13,17,2025-11-07 18:00:32.560623,345808.435,6291225.125
PH513,H05,VFPB-75,5110,14,18,2025-11-07 18:00:32.560628,345808.435,6291225.125
PD459,418,PFYC-29,1058,0,3,2025-11-07 18:00:34.081950,355875.86,6296164.133
PD459,418,LXWP-74,5095,14,18,2025-11-07 18:00:34.081955,355875.86,6296164.133
PG366,301,BJFT-85,2667,6,10,2025-11-07 18:00:39.502018,343618.453,6280554.566
PG366,301,CJRZ-84,4311,12,16,2025-11-07 18:00:39.502023,343618.453,6280554.566
PG366,301c,BJFZ-63,1562,3,7,2025-11-07 18:00:39.502025,343618.453,6280554.566
PG366,301c,BJFT-56,2675,6,10,2025-11-07 18:00:39.502025,343618.453,6280554.566
PG366,G14,CJRL-60,1192,0,4,2025-11-07 18:00:39.502027,343618.453,6280554.566
PG366,G14,CJRK-98,1965,4,8,2025-11-07 18:00:39.502027,343618.453,6280554.566
PG366,G32,THTF-43,340,0,3,2025-11-07 18:00:39.502028,343618.453,6280554.566
PG366,G32,THTF-42,600,0,2,2025-11-07 18:00:39.502029,343618.453,6280554.566
PB1323,B02,FLXS-32,5582,16,20,2025-11-07 18:00:42.821148,346755.486,6301166.75
PB1323,B02,FLXR-79,6226,18,22,2025-11-07 18:00:42.821154,346755.486,6301166.75
PB1323,B17,SHCX-53,794,0,3,2025-11-07 18:00:42.821155,346755.486,6301166.75
PB1323,B17,SJTD-62,2347,5,9,2025-11-07 18:00:42.821156,346755.486,6301166.75
PG25,201,GCBB-82,416,0,3,2025-11-07 18:00:44.753473,342536.265,6282856.873
PG25,201,GCBB-88,832,0,3,2025-11-07 18:00:44.753478,342536.265,6282856.873
PG25,211,TBYY-65,3896,10,14,2025-11-07 18:00:44.753479,342536.265,6282856.873
PG25,211,FLXX-16,4728,13,17,2025-11-07 18:00:44.753480,342536.265,6282856.873
PG25,271,TBYY-74,390,0,3,2025-11-07 18:00:44.753481,342536.265,6282856.873
PG25,271,FLXX-12,4869,13,17,2025-11-07 18:00:44.753482,342536.265,6282856.873
PF62,204,VFPB-85,1159,0,4,2025-11-07 18:00:46.807181,351857.13,6282402.594
PF62,204,VFPZ-38,1749,4,8,2025-11-07 18:00:46.807187,351857.13,6282402.594
PF62,F26,SPVV-69,0,0,3,2025-11-07 18:00:46.807188,351857.13,6282402.594
PF62,F26,SPVT-94,6428,18,22,2025-11-07 18:00:46.807189,351857.13,6282402.594
PJ1808,J07,VHZX-10,5110,14,18,2025-11-07 18:00:48.933332,332236.852,6306714.124
PJ1808,J07,VHZY-50,9849,31,60,2025-11-07 18:00:48.933337,332236.852,6306714.124
PC1278,C37,SGPW-38,544,0,2,2025-11-07 18:00:50.544786,358541.0,6302059.0
PE70,203,SFWZ-81,1289,0,4,2025-11-07 18:00:53.092209,348051.943,6289683.996
PE70,203,SFWZ-62,1511,3,7,2025-11-07 18:00:53.092213,348051.943,6289683.996
PE70,206,FLXW-98,598,0,2,2025-11-07 18:00:53.092215,348051.943,6289683.996
PE70,206,FLXW-89,5860,17,21,2025-11-07 18:00:53.092215,348051.943,6289683.996
PE70,206c,LZRB-86,3097,8,12,2025-11-07 18:00:53.092216,348051.943,6289683.996
PE70,206c,LZPW-19,3814,10,14,2025-11-07 18:00:53.092217,348051.943,6289683.996
PE70,212,LZPS-12,2664,6,10,2025-11-07 18:00:53.092218,348051.943,6289683.996
PE70,212,LZPW-22,2415,6,10,2025-11-07 18:00:53.092219,348051.943,6289683.996
PE70,E05,FLXK-75,2505,6,10,2025-11-07 18:00:53.092219,348051.943,6289683.996
PC306,401,PFBG-34,1671,3,7,2025-11-07 18:00:59.429336,357545.903,6301457.314
PC306,401,PFTF-85,4585,12,16,2025-11-07 18:00:59.429341,357545.903,6301457.314
PC306,503,VGVF-43,1240,0,4,2025-11-07 18:00:59.429343,357545.903,6301457.314
PC306,503,VGTZ-15,2255,5,9,2025-11-07 18:00:59.429344,357545.903,6301457.314
PC306,C09,LDTB-41,2124,5,9,2025-11-07 18:00:59.429344,357545.903,6301457.314
PC306,C09,SGPY-62,2469,6,10,2025-11-07 18:00:59.429345,357545.903,6301457.314
PC306,722,STHJ-81,1763,4,8,2025-11-07 18:00:59.429346,357545.903,6301457.314
PC306,722,TXZH-25,3729,10,14,2025-11-07 18:00:59.429347,357545.903,6301457.314
PC306,C37,SHXF-91,1585,3,7,2025-11-07 18:00:59.429348,357545.903,6301457.314
PC306,C37,SJPC-21,2855,7,11,2025-11-07 18:00:59.429348,357545.903,6301457.314
PC306,401c,SJPD-45,8148,26,60,2025-11-07 18:00:59.429349,357545.903,6301457.314
PC306,407,GCBF-17,4782,13,17,2025-11-07 18:00:59.429350,357545.903,6301457.314
PC306,407,TBFT-87,7218,21,25,2025-11-07 18:00:59.429351,357545.903,6301457.314
PC306,C06,LWTK-61,2344,5,9,2025-11-07 18:00:59.429352,357545.903,6301457.314
PC306,C06,LWTK-57,6162,17,21,2025-11-07 18:00:59.429353,357545.903,6301457.314
PC306,504,TBFS-59,4381,34,60,2025-11-07 18:00:59.429353,357545.903,6301457.314
PC306,504,PFXC-80,4346,34,60,2025-11-07 18:00:59.429354,357545.903,6301457.314
PC306,C09c,SJPB-65,1103,0,3,2025-11-07 18:00:59.429355,357545.903,6301457.314
PC306,C09c,SGPW-49,3805,10,14,2025-11-07 18:00:59.429356,357545.903,6301457.314
PB976,B06,SKDG-40,0,0,3,2025-11-07 18:01:01.017555,345503.563,6305319.737
PB976,B06,SKDH-95,3393,9,13,2025-11-07 18:01:01.017559,345503.563,6305319.737
PB976,B27,FLXS-25,2510,6,10,2025-11-07 18:01:01.017560,345503.563,6305319.737
PB976,B27,FLXT-75,3227,8,12,2025-11-07 18:01:01.017592,345503.563,6305319.737
PJ117,407,PFXB-76,0,0,3,2025-11-07 18:01:03.189932,335557.611,6298194.694
PJ117,407,TBFW-14,996,0,3,2025-11-07 18:01:03.189937,335557.611,6298194.694
PJ117,402,SHXF-97,1736,3,7,2025-11-07 18:01:03.189938,335557.611,6298194.694
PJ117,402,SKPL-36,1711,3,7,2025-11-07 18:01:03.189939,335557.611,6298194.694
PJ117,486,LXWP-67,2630,6,10,2025-11-07 18:01:03.189940,335557.611,6298194.694
PJ117,406,FLXV-83,105,0,3,2025-11-07 18:01:03.189941,335557.611,6298194.694
PB1514,B24,LDJV-49,455,0,2,2025-11-07 18:01:05.243012,342064.99,6303208.11
PB1514,B24,LDJW-29,455,0,2,2025-11-07 18:01:05.243017,342064.99,6303208.11
PB1514,B28,STHF-35,827,0,3,2025-11-07 18:01:05.243018,342064.99,6303208.11
PB1514,B28,SPZX-51,1613,3,7,2025-11-07 18:01:05.243019,342064.99,6303208.11
PB1514,B38,GCBF-12,4418,12,16,2025-11-07 18:01:05.243020,342064.99,6303208.11
PB1514,B38,TBFW-19,11247,36,60,2025-11-07 18:01:05.243021,342064.99,6303208.11
PJ621,J01,FLXG-26,1215,0,4,2025-11-07 18:01:07.351771,339501.364,6297719.285
PJ621,J01,FLXD-30,5996,17,21,2025-11-07 18:01:07.351777,339501.364,6297719.285
PE375,E04,VKJX-94,2167,5,9,2025-11-07 18:01:09.394846,351806.283,6289616.935
PE375,E04,VKJZ-75,2896,7,11,2025-11-07 18:01:09.394850,351806.283,6289616.935
PB1861,105,SJPC-38,5824,16,20,2025-11-07 18:01:11.432953,336797.0,6303031.32
PB1861,105,SJPD-99,11953,38,60,2025-11-07 18:01:11.432959,336797.0,6303031.32
PB1861,408e,BJFB-24,5592,16,20,2025-11-07 18:01:11.432960,336797.0,6303031.32
PB1861,408e,BJFF-50,6224,18,22,2025-11-07 18:01:11.432961,336797.0,6303031.32
PB1861,109,BJFD-43,935,0,3,2025-11-07 18:01:11.432962,336797.0,6303031.32
PB1861,109,FLXG-28,5646,16,20,2025-11-07 18:01:11.432963,336797.0,6303031.32
PB1861,110c,SPHF-15,1248,0,4,2025-11-07 18:01:11.432964,336797.0,6303031.32
PB1861,110c,FDJX-66,1248,0,4,2025-11-07 18:01:11.432965,336797.0,6303031.32
PD311,517,VHZY-41,379,0,3,2025-11-07 18:01:13.523075,355483.461,6299838.562
PD311,517,VJJV-98,924,0,3,2025-11-07 18:01:13.523080,355483.461,6299838.562
PD311,D11,SVDC-83,1911,4,8,2025-11-07 18:01:13.523081,355483.461,6299838.562
PD311,D11,SVDC-44,2663,6,10,2025-11-07 18:01:13.523082,355483.461,6299838.562
PD311,225,VFJS-61,759,0,2,2025-11-07 18:01:13.523083,355483.461,6299838.562
PD311,225,VFHX-21,3805,10,14,2025-11-07 18:01:13.523084,355483.461,6299838.562
PE441,E12,VFJD-49,4241,11,15,2025-11-07 18:01:15.348171,353976.226,6286899.692
PE441,E12,VFJD-79,7556,22,26,2025-11-07 18:01:15.348177,353976.226,6286899.692
PF240,F03c,SHCY-65,1928,4,8,2025-11-07 18:01:17.510814,350472.891,6279171.533
PF240,F03c,SHXD-84,3264,8,12,2025-11-07 18:01:17.510820,350472.891,6279171.533
PF240,F15,SRVK-90,983,0,3,2025-11-07 18:01:17.510821,350472.891,6279171.533
PF240,F18,SRVG-94,2408,6,10,2025-11-07 18:01:17.510822,350472.891,6279171.533
PF240,F18,LBTS-83,3758,10,14,2025-11-07 18:01:17.510823,350472.891,6279171.533
PF240,F25,SRVF-81,1894,4,8,2025-11-07 18:01:17.510824,350472.891,6279171.533
PF240,F03,SPVV-83,1865,4,8,2025-11-07 18:01:17.510825,350472.891,6279171.533
PF240,F03,SPVW-21,1865,4,8,2025-11-07 18:01:17.510826,350472.891,6279171.533
PF240,F13,SRSC-51,612,0,2,2025-11-07 18:01:17.510827,350472.891,6279171.533
PF240,F13,SRSC-90,2136,5,9,2025-11-07 18:01:17.510828,350472.891,6279171.533
PI577,509,CJRY-63,946,0,3,2025-11-07 18:01:19.958456,338063.993,6292713.221
PI577,509,FLXV-35,6615,19,23,2025-11-07 18:01:19.958464,338063.993,6292713.221
PI577,423,PFYR-59,2631,6,10,2025-11-07 18:01:19.958466,338063.993,6292713.221
