bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PB420,303,FLXD-87,639,0,2,2025-11-06 18:00:27.009870,342809.7,6304249.15
PB420,303,FLXL-41,1864,4,8,2025-11-06 18:00:27.009877,342809.7,6304249.15
PB420,307,VHSZ-43,1515,3,7,2025-11-06 18:00:27.009879,342809.7,6304249.15
PB420,307,TWPD-30,2207,5,9,2025-11-06 18:00:27.009881,342809.7,6304249.15
PB420,314,VHTB-64,277,0,3,2025-11-06 18:00:27.009883,342809.7,6304249.15
PB420,314,VHSX-85,1682,3,7,2025-11-06 18:00:27.009884,342809.7,6304249.15
PB643,314c,TWPC-60,640,0,2,2025-11-06 18:00:51.613728,337474.299,6306862.845
PB643,314c,VHSY-19,2593,6,10,2025-11-06 18:00:51.613733,337474.299,6306862.845
PB643,314,VHSZ-46,7858,23,27,2025-11-06 18:00:51.613735,337474.299,6306862.845
PB643,314,TWPD-70,8531,27,60,2025-11-06 18:00:51.613736,337474.299,6306862.845
PB643,B45,TWPC-75,2821,7,11,2025-11-06 18:00:51.613738,337474.299,6306862.845
PB643,B45,VHSX-79,2845,7,11,2025-11-06 18:00:51.613739,337474.299,6306862.845
PB643,B08,SHCY-58,794,0,3,2025-11-06 18:00:51.613740,337474.299,6306862.845
PB643,B08,SJPC-30,3521,9,13,2025-11-06 18:00:51.613741,337474.299,6306862.845
PB643,B12,SPCG-80,0,0,3,2025-11-06 18:00:51.613742,337474.299,6306862.845
PB643,B12,SKDH-59,2099,5,9,2025-11-06 18:00:51.613743,337474.299,6306862.845
PB643,B12c,SKDG-26,3233,8,12,2025-11-06 18:00:51.613744,337474.299,6306862.845
PB643,B12c,SKDG-18,4982,14,18,2025-11-06 18:00:51.613746,337474.299,6306862.845
PD624,508,FLXV-65,1331,0,4,2025-11-06 18:01:29.842876,353835.719,6291869.608
PD624,D10,SVDC-58,1317,0,4,2025-11-06 18:01:29.842883,353835.719,6291869.608
PD624,D10,SVDF-63,1905,4,8,2025-11-06 18:01:29.842884,353835.719,6291869.608
