bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PB1332,B17,SHXD-83,1804,4,8,2025-11-03 10:00:13.748888,344168.678,6301520.702
PB1332,B17,SHCY-44,2385,6,10,2025-11-03 10:00:13.748896,344168.678,6301520.702
PG1857,G31,BJFY-97,3028,8,12,2025-11-03 10:00:32.725934,343840.818,6282130.245
PA701,J10,VHZY-50,0,0,3,2025-11-03 10:00:48.647721,344122.935,6299996.118
PA701,J10,VHXJ-24,522,0,2,2025-11-03 10:00:48.647728,344122.935,6299996.118
PD1388,D07,SVDD-30,796,0,3,2025-11-03 10:01:12.576620,352199.974,6294385.151
PD1388,D07,SVDC-54,4768,13,17,2025-11-03 10:01:12.576626,352199.974,6294385.151
PD630,325,VFJS-19,265,0,3,2025-11-03 10:01:29.230692,352104.553,6292463.755
PD630,325,VJKR-96,5714,16,20,2025-11-03 10:01:29.230698,352104.553,6292463.755
PD630,508,PFXC-82,3928,10,14,2025-11-03 10:01:29.230700,352104.553,6292463.755
PH726,H12,FLXH-16,1406,0,4,2025-11-03 10:02:11.161225,344952.167,6292816.346
PH726,H12,FLXD-99,7201,21,25,2025-11-03 10:02:11.161231,344952.167,6292816.346
PA453,506,TBFS-55,640,0,2,2025-11-03 10:03:14.288062,344969.263,6296744.813
PA453,506,PFWZ-66,963,0,3,2025-11-03 10:03:14.288068,344969.263,6296744.813
PA453,506v,TBFT-54,910,0,3,2025-11-03 10:03:14.288069,344969.263,6296744.813
PA453,506v,PFXC-25,8068,23,27,2025-11-03 10:03:14.288070,344969.263,6296744.813
PA453,509,FLXV-34,2921,7,11,2025-11-03 10:03:14.288071,344969.263,6296744.813
PA453,509,FLXD-60,2767,7,11,2025-11-03 10:03:14.288072,344969.263,6296744.813
PH594,H07,FLXG-74,4348,12,16,2025-11-03 10:03:28.104110,343113.177,6293166.714
PI1509,I22,FLXY-22,2276,5,9,2025-11-03 10:04:16.258526,336922.208,6293152.53
PF1013,325,VJLS-81,1855,4,8,2025-11-03 10:04:46.997799,350664.25,6284112.89
PF1013,325,VFJK-65,7449,22,26,2025-11-03 10:04:46.997805,350664.25,6284112.89
PF1013,E13,VFHX-46,333,0,3,2025-11-03 10:04:46.997806,350664.25,6284112.89
PF1013,E13,VJLS-51,2833,7,11,2025-11-03 10:04:46.997807,350664.25,6284112.89
PF1013,E15c,VFKV-88,1448,3,7,2025-11-03 10:04:46.997808,350664.25,6284112.89
PF1013,E15c,VFJL-67,4987,14,18,2025-11-03 10:04:46.997810,350664.25,6284112.89
PA326,J10,VJJX-68,989,0,3,2025-11-03 10:05:35.543115,344806.957,6299863.472
PA326,J10,VHZZ-10,6113,17,21,2025-11-03 10:05:35.543120,344806.957,6299863.472
PD1420,412,PFYC-68,826,0,3,2025-11-03 10:05:58.141483,357751.646,6296770.065
PD1420,D08,SVDF-62,3418,9,13,2025-11-03 10:05:58.141490,357751.646,6296770.065
PD1420,422,GCBD-18,178,0,3,2025-11-03 10:05:58.141492,357751.646,6296770.065
PD1420,D15,SVDD-36,2574,6,10,2025-11-03 10:05:58.141493,357751.646,6296770.065
PD1420,D15,STSK-91,3069,8,12,2025-11-03 10:05:58.141494,357751.646,6296770.065
PE238,226,VFRB-54,387,0,3,2025-11-03 10:06:16.444763,350771.741,6286122.142
PE238,226,VFPS-85,2322,5,9,2025-11-03 10:06:16.444769,350771.741,6286122.142
PE238,E01,VKJX-84,1444,3,7,2025-11-03 10:06:16.444770,350771.741,6286122.142
