bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PJ963,J13,BJFC-59,457,0,3,2025-10-13 16:00:03.824172,338891.152,6300640.495
PJ963,J13,GCBC-67,4494,13,19,2025-10-13 16:00:03.824179,338891.152,6300640.495
PJ963,J13C,BJFD-37,1300,4,6,2025-10-13 16:00:03.824181,338891.152,6300640.495
PJ963,J13C,BFKC-82,1,5,7,2025-10-13 16:00:03.824183,338891.152,6300640.495
PJ963,J16,BJFC-79,36,0,3,2025-10-13 16:00:03.824184,338891.152,6300640.495
PC479,504,TBFS-59,1089,10,14,2025-10-13 16:00:05.481941,357368.217,6301478.821
PC479,401,PFVK-93,181,0,3,2025-10-13 16:00:05.481946,357368.217,6301478.821
PC479,401,PFYG-55,539,0,3,2025-10-13 16:00:05.481947,357368.217,6301478.821
PI111,110,CJRW-81,953,0,3,2025-10-13 16:00:06.993051,338307.08,6290734.455
PI111,110,CJRY-78,2442,7,9,2025-10-13 16:00:06.993057,338307.08,6290734.455
PI111,348,VHTB-38,1914,5,7,2025-10-13 16:00:06.993059,338307.08,6290734.455
PI111,348,VHSY-47,5429,15,21,2025-10-13 16:00:06.993060,338307.08,6290734.455
PI111,I03,FLXF-72,3123,13,19,2025-10-13 16:00:06.993061,338307.08,6290734.455
PI111,I03,FLXF-14,3530,15,21,2025-10-13 16:00:06.993062,338307.08,6290734.455
PC1300,421,PGBB-59,870,0,3,2025-10-13 16:00:08.670604,359911.0,6303780.0
PC1300,421,PFYG-45,3568,8,12,2025-10-13 16:00:08.670608,359911.0,6303780.0
PC1300,421C,LDJJ-80,1217,0,4,2025-10-13 16:00:08.670609,359911.0,6303780.0
PC1300,421C,LDSV-94,6730,19,27,2025-10-13 16:00:08.670610,359911.0,6303780.0
PC1300,C02,LDJJ-83,1936,6,8,2025-10-13 16:00:08.670622,359911.0,6303780.0
PC1300,C02,LCPW-38,5349,14,20,2025-10-13 16:00:08.670622,359911.0,6303780.0
PH11,102,FLXS-40,4136,11,15,2025-10-13 16:00:10.722418,346209.349,6291674.75
PH11,102,FLXS-41,8657,25,60,2025-10-13 16:00:10.722423,346209.349,6291674.75
PH11,107,PGBY-46,6693,20,28,2025-10-13 16:00:10.722424,346209.349,6291674.75
PH11,107,PFZK-98,7117,25,60,2025-10-13 16:00:10.722425,346209.349,6291674.75
PH11,108,PFVC-49,2417,8,10,2025-10-13 16:00:10.722426,346209.349,6291674.75
PH11,108,PGPT-19,2576,8,10,2025-10-13 16:00:10.722427,346209.349,6291674.75
PB1671,B27,FLXT-72,1,0,3,2025-10-13 16:00:13.380682,344876.059,6303873.969
PB1671,B27,FLXS-31,2182,8,10,2025-10-13 16:00:13.380688,344876.059,6303873.969
PB397,301,BJFS-37,363,0,3,2025-10-13 16:00:15.232324,344439.634,6301457.184
PB397,301,BJFS-39,1785,6,8,2025-10-13 16:00:15.232330,344439.634,6301457.184
PB397,B17,SHXF-83,3960,13,17,2025-10-13 16:00:15.232331,344439.634,6301457.184
PJ1954,J12,TBFW-23,3945,9,13,2025-10-13 16:00:17.188404,328368.35,6298001.32
PJ1954,J12,FLXG-36,5439,11,15,2025-10-13 16:00:17.188409,328368.35,6298001.32
PA260,505,VHZZ-50,1039,5,7,2025-10-13 16:00:19.168545,347027.74,6299218.2
PA260,505,VJBB-70,1158,6,8,2025-10-13 16:00:19.168550,347027.74,6299218.2
PA260,517,VHZY-70,1148,0,5,2025-10-13 16:00:19.168552,347027.74,6299218.2
PA260,517,VHZX-70,1424,5,7,2025-10-13 16:00:19.168553,347027.74,6299218.2
PA260,504,TBFS-69,1096,5,7,2025-10-13 16:00:19.168554,347027.74,6299218.2
PA260,504,GCBD-10,1164,5,7,2025-10-13 16:00:19.168555,347027.74,6299218.2
PA260,508,GCBC-48,358,0,5,2025-10-13 16:00:19.168556,347027.74,6299218.2
PA260,508,FLXX-77,1270,12,16,2025-10-13 16:00:19.168557,347027.74,6299218.2
PJ601,J01,FLXK-82,1043,0,5,2025-10-13 16:00:21.070463,340943.163,6301573.564
PJ601,J01,FLXD-29,2667,8,12,2025-10-13 16:00:21.070469,340943.163,6301573.564
