bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PC138,C02,LCPW-43,7566,15,21,2025-10-15 06:00:06.256255,356717.219,6302678.475
PC138,C09,SKPJ-50,4017,9,15,2025-10-15 06:00:06.256262,356717.219,6302678.475
PC138,C09,SKPJ-76,7504,18,26,2025-10-15 06:00:06.256264,356717.219,6302678.475
PC138,C09C,SKPL-38,515,0,3,2025-10-15 06:00:06.256265,356717.219,6302678.475
PC138,C27,SKPK-36,1941,0,8,2025-10-15 06:00:06.256266,356717.219,6302678.475
PC138,421,PDZH-84,4583,9,15,2025-10-15 06:00:06.256267,356717.219,6302678.475
PC138,421,PFBD-53,7408,18,26,2025-10-15 06:00:06.256268,356717.219,6302678.475
PC138,407,FLXV-61,1121,0,3,2025-10-15 06:00:06.256269,356717.219,6302678.475
PC138,407,GCBD-11,6561,16,22,2025-10-15 06:00:06.256279,356717.219,6302678.475
PJ1781,J07,VHZX-51,1454,0,3,2025-10-15 06:00:08.165135,326312.674,6304513.545
PJ1781,J07,VJJX-58,20410,33,43,2025-10-15 06:00:08.165140,326312.674,6304513.545
PF1149,F26,SPVV-85,2019,0,6,2025-10-15 06:00:10.062051,356441.44,6281606.44
PF1149,F26,SPVV-65,8058,15,21,2025-10-15 06:00:10.062057,356441.44,6281606.44
PI743,J08,TBFS-61,2143,0,8,2025-10-15 06:00:16.122540,337684.14,6296213.67
PI743,J08,FLXT-65,375,0,8,2025-10-15 06:00:16.122545,337684.14,6296213.67
PI743,110,CJRY-74,1,0,3,2025-10-15 06:00:16.122547,337684.14,6296213.67
PI743,110,CJRZ-80,2128,0,6,2025-10-15 06:00:16.122548,337684.14,6296213.67
PI743,110C,SPHF-15,436,0,3,2025-10-15 06:00:16.122549,337684.14,6296213.67
PI743,111,FLXW-85,418,0,3,2025-10-15 06:00:16.122550,337684.14,6296213.67
PI743,111,FLXX-67,438,0,3,2025-10-15 06:00:16.122551,337684.14,6296213.67
PI743,I02,FLXZ-37,3559,12,18,2025-10-15 06:00:16.122551,337684.14,6296213.67
PI743,I02,FLXZ-45,10306,36,48,2025-10-15 06:00:16.122552,337684.14,6296213.67
PE24,104,SKVD-48,593,0,3,2025-10-15 06:00:17.964720,354112.698,6287736.391
PE24,104,LDSV-92,1147,0,3,2025-10-15 06:00:17.964726,354112.698,6287736.391
PE24,114,SKWD-74,569,0,3,2025-10-15 06:00:17.964727,354112.698,6287736.391
PE24,102,LBTT-10,100,0,3,2025-10-15 06:00:17.964728,354112.698,6287736.391
PE24,102,SPZX-71,5013,9,15,2025-10-15 06:00:17.964729,354112.698,6287736.391
PE24,124,TXZH-42,956,0,3,2025-10-15 06:00:17.964730,354112.698,6287736.391
PE24,124,TXZH-44,6272,14,20,2025-10-15 06:00:17.964731,354112.698,6287736.391
PE24,712,SJPC-42,6092,9,15,2025-10-15 06:00:17.964732,354112.698,6287736.391
PE24,712,SHXG-93,6113,9,15,2025-10-15 06:00:17.964733,354112.698,6287736.391
PH5,102,LBTS-78,3912,0,10,2025-10-15 06:00:19.362123,344491.322,6292465.79
PH5,107,PFYC-48,2391,0,8,2025-10-15 06:00:19.362128,344491.322,6292465.79
PH5,107,PGRZ-91,5485,13,19,2025-10-15 06:00:19.362130,344491.322,6292465.79
PH5,108,PFVJ-17,1018,0,3,2025-10-15 06:00:19.362131,344491.322,6292465.79
PH5,108,PFYS-90,8528,17,23,2025-10-15 06:00:19.362131,344491.322,6292465.79
PB1896,B41,GCBB-67,5324,12,18,2025-10-15 06:00:21.277048,344783.238,6303369.107
PB1896,B41,GCBB-63,8199,18,26,2025-10-15 06:00:21.277054,344783.238,6303369.107
PB1896,B27,FLXT-74,1471,0,6,2025-10-15 06:00:21.277055,344783.238,6303369.107
PB1896,B27,FLXS-22,5407,14,20,2025-10-15 06:00:21.277055,344783.238,6303369.107
PG1431,I24,VHSY-14,3451,0,8,2025-10-15 06:00:23.167695,338758.773,6287900.382
PG1431,I24,FLXZ-36,8465,21,29,2025-10-15 06:00:23.167701,338758.773,6287900.382
PG921,F03,SPVT-78,4955,12,18,2025-10-15 06:00:25.120821,341758.663,6282072.542
PG921,F03,FLXG-89,5706,13,19,2025-10-15 06:00:25.120826,341758.663,6282072.542
PC93,216,SFST-31,992,0,3,2025-10-15 06:00:27.058591,354531.389,6301402.628
PC93,216,SRTK-46,5839,13,19,2025-10-15 06:00:27.058600,354531.389,6301402.628
PG2097,G02,FLXP-32,1351,0,3,2025-10-15 06:00:29.086004,341070.0,6280927.0
PG2097,G02,FLXC-86,5530,14,20,2025-10-15 06:00:29.086009,341070.0,6280927.0
PG2097,G27,THTD-84,2101,0,8,2025-10-15 06:00:29.086010,341070.0,6280927.0
PG2097,G27,THTD-89,8329,27,37,2025-10-15 06:00:29.086011,341070.0,6280927.0
PF943,F16,SPRY-36,3961,10,16,2025-10-15 06:00:30.980707,352401.084,6281851.167
PF943,F16,SPRW-93,6465,17,25,2025-10-15 06:00:30.980712,352401.084,6281851.167
PF943,F26,SRPJ-92,967,0,3,2025-10-15 06:00:30.980713,352401.084,6281851.167
PF943,F26,SPVW-14,4946,11,17,2025-10-15 06:00:30.980714,352401.084,6281851.167
