bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PJ621,J01,FLXD-49,545,0,2,2025-11-05 14:00:04.072207,339501.364,6297719.285
PJ621,J01,FLXD-30,646,0,2,2025-11-05 14:00:04.072214,339501.364,6297719.285
PI425,401,PFYH-11,2336,5,9,2025-11-05 14:00:06.195151,336361.06,6289237.25
PI425,401,PDZS-76,10002,32,60,2025-11-05 14:00:06.195157,336361.06,6289237.25
PI425,506,TBFX-80,6161,17,21,2025-11-05 14:00:06.195159,336361.06,6289237.25
PI425,506,TBFS-58,8021,23,27,2025-11-05 14:00:06.195160,336361.06,6289237.25
PI425,506v,FLXW-49,6744,19,23,2025-11-05 14:00:06.195161,336361.06,6289237.25
PI425,506v,TBFW-18,11334,36,60,2025-11-05 14:00:06.195162,336361.06,6289237.25
PI425,106,PFYR-84,493,0,2,2025-11-05 14:00:06.195163,336361.06,6289237.25
PI425,106,PFTW-81,4480,12,16,2025-11-05 14:00:06.195164,336361.06,6289237.25
PB421,303,FLXF-16,1819,4,8,2025-11-05 14:00:08.337864,343340.43,6303197.48
PB421,303,FLXF-33,2322,5,9,2025-11-05 14:00:08.337870,343340.43,6303197.48
PB421,307,VHTB-64,395,0,3,2025-11-05 14:00:08.337871,343340.43,6303197.48
PB421,307,VHSX-83,6867,20,24,2025-11-05 14:00:08.337872,343340.43,6303197.48
PB421,314,VHSY-19,527,0,2,2025-11-05 14:00:08.337874,343340.43,6303197.48
PB421,314,TWPD-41,1051,0,3,2025-11-05 14:00:08.337875,343340.43,6303197.48
PD318,505,SRTK-31,152,0,3,2025-11-05 14:00:09.907196,351385.728,6297162.245
PD318,505,VHZV-61,2519,6,10,2025-11-05 14:00:09.907201,351385.728,6297162.245
PD318,513,SRTK-30,2920,7,11,2025-11-05 14:00:09.907202,351385.728,6297162.245
PD318,513,SRTH-10,4018,11,15,2025-11-05 14:00:09.907203,351385.728,6297162.245
