bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PB841,B01,SPZX-51,8108,26,60,2025-11-07 10:00:54.465847,342955.144,6305105.828
PB841,B01,SKHG-33,10072,32,60,2025-11-07 10:00:54.465854,342955.144,6305105.828
PB841,B26,FLXS-52,2460,6,10,2025-11-07 10:00:54.465857,342955.144,6305105.828
PB841,214,GCBB-64,2549,6,10,2025-11-07 10:00:54.465858,342955.144,6305105.828
PB841,272,VFHT-80,2213,5,9,2025-11-07 10:00:54.465859,342955.144,6305105.828
PE795,325,VFJT-51,3016,8,12,2025-11-07 10:01:27.040150,350870.3,6286513.662
PE795,E15c,VFKS-17,0,0,3,2025-11-07 10:01:27.040156,350870.3,6286513.662
PE795,E15c,VJWX-71,1448,3,7,2025-11-07 10:01:27.040157,350870.3,6286513.662
PD1033,D09,SVDF-40,384,0,3,2025-11-07 10:02:42.025750,352678.582,6297532.865
PD1033,D09,SVDB-96,1866,4,8,2025-11-07 10:02:42.025756,352678.582,6297532.865
PA472,510,FLXV-90,2621,6,10,2025-11-07 10:03:13.666319,345534.2,6297600.59
PA472,510,GCBD-16,5610,16,20,2025-11-07 10:03:13.666325,345534.2,6297600.59
PI509,419,PFBG-26,1290,0,4,2025-11-07 10:03:52.393707,335062.847,6291589.843
PI509,419,PFVK-65,2903,7,11,2025-11-07 10:03:52.393713,335062.847,6291589.843
PG328,E18,CJRB-18,2505,6,10,2025-11-07 10:05:17.179974,347213.493,6286821.972
PG328,302,BJFV-87,2403,6,10,2025-11-07 10:05:17.179979,347213.493,6286821.972
PG328,302,CJRW-16,4045,11,15,2025-11-07 10:05:17.179980,347213.493,6286821.972
PG328,229,SFVZ-56,531,0,2,2025-11-07 10:05:17.179982,347213.493,6286821.972
PG328,229,SFWZ-16,2891,7,11,2025-11-07 10:05:17.179983,347213.493,6286821.972
PI436,401,PFVK-99,2759,7,11,2025-11-07 10:06:01.533389,333133.356,6289544.236
PI436,401,PFVL-17,4829,13,17,2025-11-07 10:06:01.533405,333133.356,6289544.236
PI436,405,PFYG-66,1933,4,8,2025-11-07 10:06:01.533406,333133.356,6289544.236
PI436,405,PFTF-75,3032,8,12,2025-11-07 10:06:01.533407,333133.356,6289544.236
PI436,419,PFVK-65,12255,39,60,2025-11-07 10:06:01.533408,333133.356,6289544.236
PI436,419,PDYR-94,20076,63,60,2025-11-07 10:06:01.533409,333133.356,6289544.236
PI436,421,PDYH-84,2057,4,8,2025-11-07 10:06:01.533410,333133.356,6289544.236
PI436,421,PFVL-10,7201,21,25,2025-11-07 10:06:01.533411,333133.356,6289544.236
PI436,423,PFYR-75,1023,0,3,2025-11-07 10:06:01.533411,333133.356,6289544.236
PI436,423,PGPS-89,6064,17,21,2025-11-07 10:06:01.533412,333133.356,6289544.236
PI436,108,PFYR-94,20,0,3,2025-11-07 10:06:01.533413,333133.356,6289544.236
PI436,108,PFYS-34,9248,29,60,2025-11-07 10:06:01.533414,333133.356,6289544.236
PI436,106,PFYS-25,6861,20,24,2025-11-07 10:06:01.533415,333133.356,6289544.236
PI436,106,PGPT-33,7164,21,25,2025-11-07 10:06:01.533415,333133.356,6289544.236
PD1183,D14,PGWV-11,2700,7,11,2025-11-07 10:06:32.832504,350199.635,6293758.73
