bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PB294,208,LZPT-60,666,0,2,2025-11-04 20:01:36.641063,347941.37,6306686.162
PB294,208,SKPJ-87,863,0,3,2025-11-04 20:01:36.641069,347941.37,6306686.162
PF843,204,VGKY-82,1304,0,4,2025-11-04 20:02:15.566178,351776.336,6282900.498
PF843,204,VFRG-25,2180,5,9,2025-11-04 20:02:15.566183,351776.336,6282900.498
PF843,F27,SPRV-99,442,0,3,2025-11-04 20:02:15.566184,351776.336,6282900.498
PF843,F27,SPRX-20,641,0,2,2025-11-04 20:02:15.566186,351776.336,6282900.498
PF843,234,SVPW-59,823,0,4,2025-11-04 20:02:15.566187,351776.336,6282900.498
PF843,244,VJKG-37,563,0,2,2025-11-04 20:02:15.566188,351776.336,6282900.498
PD202,213e,LBTS-92,3454,9,13,2025-11-04 20:02:34.431315,349288.13,6294494.53
PD202,213e,LCTG-36,6156,17,21,2025-11-04 20:02:34.431321,349288.13,6294494.53
PD202,210,LZRD-75,134,0,3,2025-11-04 20:02:34.431323,349288.13,6294494.53
PD202,210,RWTP-99,3091,8,12,2025-11-04 20:02:34.431325,349288.13,6294494.53
PD202,210v,VGBX-29,3950,10,14,2025-11-04 20:02:34.431326,349288.13,6294494.53
PD202,210v,VFPX-63,10530,33,60,2025-11-04 20:02:34.431327,349288.13,6294494.53
PI611,348,VHTB-38,901,0,3,2025-11-04 20:04:15.163194,337707.341,6290453.757
PI611,348,VHSY-46,1314,0,4,2025-11-04 20:04:15.163200,337707.341,6290453.757
PI611,509,FLXX-39,2189,5,9,2025-11-04 20:04:15.163202,337707.341,6290453.757
PI611,509,CJRX-40,2564,6,10,2025-11-04 20:04:15.163204,337707.341,6290453.757
PI611,423,PFYS-94,1364,0,4,2025-11-04 20:04:15.163205,337707.341,6290453.757
PI611,423,PFYT-21,1446,3,7,2025-11-04 20:04:15.163206,337707.341,6290453.757
PD941,D07,STKX-48,763,0,2,2025-11-04 20:04:42.635647,351092.134,6294426.293
PD941,D07,SVDC-71,1096,0,3,2025-11-04 20:04:42.635653,351092.134,6294426.293
PJ1745,428,SHCY-53,1932,4,8,2025-11-04 20:05:39.794681,334107.509,6299014.347
PJ1745,428,SKPH-77,4457,12,16,2025-11-04 20:05:39.794686,334107.509,6299014.347
PJ1745,555,TBFX-63,4029,11,15,2025-11-04 20:05:39.794688,334107.509,6299014.347
PJ1745,555,TBFX-65,5246,15,19,2025-11-04 20:05:39.794689,334107.509,6299014.347
PB5,107c,SPBS-44,0,0,3,2025-11-04 20:06:49.445134,347778.47,6303354.55
PB5,101,PGPT-58,370,0,3,2025-11-04 20:06:49.445139,347778.47,6303354.55
PB5,B15,SPCG-52,5372,15,19,2025-11-04 20:06:49.445140,347778.47,6303354.55
PB5,B15,SPCG-65,9483,30,60,2025-11-04 20:06:49.445141,347778.47,6303354.55
PB5,107,PGBY-54,1229,0,4,2025-11-04 20:06:49.445142,347778.47,6303354.55
PB5,107,PGPV-86,3630,9,13,2025-11-04 20:06:49.445143,347778.47,6303354.55
PD1592,D13,BJFZ-77,4012,11,15,2025-11-04 20:07:53.078836,350899.0,6292387.95
