bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PI611,348,VHSX-87,166,0,3,2025-10-21 10:00:04.015882,337707.341,6290453.757
PI611,348,VHTB-59,1753,8,10,2025-10-21 10:00:04.015889,337707.341,6290453.757
PI611,509,FLXX-45,2788,9,11,2025-10-21 10:00:04.015892,337707.341,6290453.757
PI611,509,FLXW-60,3754,11,15,2025-10-21 10:00:04.015894,337707.341,6290453.757
PI611,423,PFYR-96,633,0,3,2025-10-21 10:00:04.015895,337707.341,6290453.757
PI611,423,PFVG-61,2668,8,12,2025-10-21 10:00:04.015896,337707.341,6290453.757
PB897,B04,SHCX-35,5885,25,60,2025-10-21 10:00:05.437290,342669.131,6306192.48
PB897,B04,SJPC-34,6231,25,60,2025-10-21 10:00:05.437296,342669.131,6306192.48
PB897,214,GCBB-75,975,0,3,2025-10-21 10:00:05.437297,342669.131,6306192.48
PB897,214,GCBB-40,1131,0,3,2025-10-21 10:00:05.437299,342669.131,6306192.48
PB897,272,VFHT-81,4449,15,21,2025-10-21 10:00:05.437300,342669.131,6306192.48
PB897,272,VFHV-82,5528,17,25,2025-10-21 10:00:05.437301,342669.131,6306192.48
PB897,B26,FLXP-70,5275,19,27,2025-10-21 10:00:05.437303,342669.131,6306192.48
PB897,B26,FLXS-47,6246,25,60,2025-10-21 10:00:05.437304,342669.131,6306192.48
PA585,H13,CJRW-78,1344,7,9,2025-10-21 10:00:07.358766,347870.558,6298249.806
PA585,H13,BJFZ-92,3214,13,17,2025-10-21 10:00:07.358771,347870.558,6298249.806
PA585,518,FLXH-84,3115,9,13,2025-10-21 10:00:07.358773,347870.558,6298249.806
PA585,518,BJFD-44,3632,12,16,2025-10-21 10:00:07.358774,347870.558,6298249.806
PJ297,502,BJFD-51,164,0,3,2025-10-21 10:00:09.268281,341428.476,6300397.496
PJ297,502,TBFP-91,3693,8,12,2025-10-21 10:00:09.268286,341428.476,6300397.496
PJ297,J05,BJFC-40,2561,9,11,2025-10-21 10:00:09.268287,341428.476,6300397.496
PJ297,J05,GCBC-65,5655,25,60,2025-10-21 10:00:09.268288,341428.476,6300397.496
PJ297,542,TBFW-51,895,0,3,2025-10-21 10:00:09.268289,341428.476,6300397.496
PJ297,542,TBFS-62,4740,25,60,2025-10-21 10:00:09.268289,341428.476,6300397.496
PH1506,I05,VHTB-71,2617,8,10,2025-10-21 10:00:10.954409,343619.443,6290409.219
PH1506,I05,VHTB-46,8384,20,28,2025-10-21 10:00:10.954414,343619.443,6290409.219
PE314,E04,VKJY-49,3111,7,9,2025-10-21 10:00:12.473227,354830.484,6285528.547
PE314,E04,VKJX-68,3404,8,10,2025-10-21 10:00:12.473232,354830.484,6285528.547
PE314,E11,VKJX-26,257,0,3,2025-10-21 10:00:12.473234,354830.484,6285528.547
PE314,E14,VKJX-99,646,0,3,2025-10-21 10:00:12.473235,354830.484,6285528.547
PE314,E14,VKJX-28,2000,5,7,2025-10-21 10:00:12.473236,354830.484,6285528.547
PE314,E01,VKJX-62,4272,13,19,2025-10-21 10:00:12.473238,354830.484,6285528.547
PE314,E01,VKJZ-41,5258,17,23,2025-10-21 10:00:12.473239,354830.484,6285528.547
PJ1731,J16,FLXV-77,1889,7,9,2025-10-21 10:00:14.387217,342630.081,6298710.092
PJ1731,J16,FLXW-14,4469,17,25,2025-10-21 10:00:14.387223,342630.081,6298710.092
PJ1731,407,TBFW-68,1273,0,3,2025-10-21 10:00:14.387225,342630.081,6298710.092
PJ1731,407,PFWZ-84,3122,5,7,2025-10-21 10:00:14.387226,342630.081,6298710.092
PD88,104,SKVD-63,2498,7,9,2025-10-21 10:00:16.414257,351549.89,6292504.83
PD88,104,LDJJ-87,5825,15,21,2025-10-21 10:00:16.414263,351549.89,6292504.83
PD88,114,SKWD-67,2975,8,12,2025-10-21 10:00:16.414264,351549.89,6292504.83
PD88,114,SKWD-75,7288,25,60,2025-10-21 10:00:16.414265,351549.89,6292504.83
PD88,106,PFYS-94,479,0,3,2025-10-21 10:00:16.414267,351549.89,6292504.83
PD88,106,PFYR-97,1424,0,5,2025-10-21 10:00:16.414268,351549.89,6292504.83
PD88,224,VFPH-21,2173,8,10,2025-10-21 10:00:16.414269,351549.89,6292504.83
PD88,224,VGBW-39,4125,14,20,2025-10-21 10:00:16.414270,351549.89,6292504.83
PD88,212,LZRB-85,1770,6,8,2025-10-21 10:00:16.414271,351549.89,6292504.83
PD88,212,LZPT-74,3559,12,16,2025-10-21 10:00:16.414272,351549.89,6292504.83
PD88,126,BJFV-15,413,0,3,2025-10-21 10:00:16.414273,351549.89,6292504.83
PD88,126,BJFW-13,2400,7,9,2025-10-21 10:00:16.414274,351549.89,6292504.83
PG1679,F03,FLXG-80,2339,4,6,2025-10-21 10:00:18.247809,348300.665,6279375.138
PG1679,F03,SPVW-78,6336,11,15,2025-10-21 10:00:18.247816,348300.665,6279375.138
