bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PJ297,502,TBFT-77,16706,37,49,2025-10-18 06:00:06.567635,341428.476,6300397.496
PJ297,J05,TBFX-75,5436,20,28,2025-10-18 06:00:06.567641,341428.476,6300397.496
PJ297,J05,GCBC-38,14338,45,60,2025-10-18 06:00:06.567643,341428.476,6300397.496
PI1337,405,PFBD-53,8422,14,20,2025-10-18 06:00:08.614725,336770.982,6290374.714
PI1337,405,PFYG-43,17738,45,60,2025-10-18 06:00:08.614730,336770.982,6290374.714
PI1337,I26,PGPS-89,18501,45,60,2025-10-18 06:00:08.614731,336770.982,6290374.714
PI1337,I24,VHTB-64,4464,10,16,2025-10-18 06:00:08.614732,336770.982,6290374.714
PI1337,I02,FLXY-80,7815,18,26,2025-10-18 06:00:08.614733,336770.982,6290374.714
PI1337,I12,FLXY-31,6840,8,14,2025-10-18 06:00:08.614734,336770.982,6290374.714
PB1856,B02,FLXR-76,340,0,3,2025-10-18 06:00:10.536035,349024.78,6305763.93
PE1367,225,SFWZ-76,1525,0,3,2025-10-18 06:00:12.458327,352306.643,6287720.365
PH1466,103,SPBP-92,1816,0,3,2025-10-18 06:00:14.368308,349749.528,6290593.61
PD93,212,SVPX-47,8133,16,22,2025-10-18 06:00:16.372429,351437.856,6294391.917
PD93,212,LZPT-39,13723,27,37,2025-10-18 06:00:16.372434,351437.856,6294391.917
PD93,104,SKVD-75,1985,0,6,2025-10-18 06:00:16.372435,351437.856,6294391.917
PD93,104,SKWD-89,6314,12,18,2025-10-18 06:00:16.372437,351437.856,6294391.917
PD93,224,VFRB-54,4711,9,15,2025-10-18 06:00:16.372438,351437.856,6294391.917
PD93,224,VGBW-48,9999,20,28,2025-10-18 06:00:16.372439,351437.856,6294391.917
PB1337,B17,SHCY-62,154,0,3,2025-10-18 06:00:18.273603,343694.896,6302783.414
PB1337,B17,SKHG-37,11155,45,60,2025-10-18 06:00:18.273610,343694.896,6302783.414
PJ317,505,VHZX-80,13717,33,43,2025-10-18 06:00:22.174767,335833.0,6301354.0
PJ317,505,VHXF-24,22488,45,60,2025-10-18 06:00:22.174772,335833.0,6301354.0
PJ274,502,GCBC-41,312,0,3,2025-10-18 06:00:24.152366,340659.815,6300558.11
PJ274,J05,GCBC-38,2173,0,6,2025-10-18 06:00:24.152372,340659.815,6300558.11
PJ274,J08,FLXV-65,2953,0,8,2025-10-18 06:00:24.152373,340659.815,6300558.11
PJ274,J08,GCBD-37,10126,20,28,2025-10-18 06:00:24.152374,340659.815,6300558.11
PJ719,505,VHXF-24,25523,45,60,2025-10-18 06:00:31.990219,336717.847,6300446.197
PG153,G08,THTH-70,3736,0,10,2025-10-18 06:00:36.213128,345721.318,6282960.998
PG153,229,SFWB-35,7775,19,27,2025-10-18 06:00:36.213132,345721.318,6282960.998
PG153,229,SFWZ-53,14545,36,48,2025-10-18 06:00:36.213133,345721.318,6282960.998
PG153,G24,CJRP-31,4384,11,17,2025-10-18 06:00:36.213134,345721.318,6282960.998
PG153,G35,SDSW-78,1369,0,6,2025-10-18 06:00:36.213135,345721.318,6282960.998
PG153,G35,SFGY-13,10068,26,34,2025-10-18 06:00:36.213136,345721.318,6282960.998
PG153,228,THTF-82,2257,0,6,2025-10-18 06:00:36.213137,345721.318,6282960.998
PG153,G07,THTF-97,8052,29,39,2025-10-18 06:00:36.213138,345721.318,6282960.998
PG153,G07,THTD-46,19410,45,60,2025-10-18 06:00:36.213139,345721.318,6282960.998
PG153,203,SRTK-17,17635,45,60,2025-10-18 06:00:36.213139,345721.318,6282960.998
PG153,203,LZPW-12,24129,45,60,2025-10-18 06:00:36.213140,345721.318,6282960.998
PG153,203N,SFWZ-31,5388,10,16,2025-10-18 06:00:36.213141,345721.318,6282960.998
PG153,203N,SFWB-29,6449,11,17,2025-10-18 06:00:36.213142,345721.318,6282960.998
PG153,G05,SCRZ-30,2938,8,14,2025-10-18 06:00:36.213143,345721.318,6282960.998
PI1065,I10,FLXL-63,2261,0,6,2025-10-18 06:00:40.243197,337257.767,6291854.54
PI1065,I10,FLXL-62,5309,10,16,2025-10-18 06:00:40.243201,337257.767,6291854.54
PA208,227,VFPF-51,1789,0,6,2025-10-18 06:00:43.366061,348011.15,6296146.55
PA208,227,VFPL-74,7882,36,48,2025-10-18 06:00:43.366067,348011.15,6296146.55
PG532,G14,FLXP-14,3576,0,10,2025-10-18 06:00:45.320228,342804.443,6281746.637
PG532,G14,CJRP-13,10267,21,29,2025-10-18 06:00:45.320233,342804.443,6281746.637
PB1650,B12,SKDF-67,4980,10,16,2025-10-18 06:00:47.244543,342657.949,6307781.427
PE852,226,VFPJ-68,2407,0,8,2025-10-18 06:00:49.193924,352861.182,6285451.602
PF900,F16,SPRY-91,7074,16,22,2025-10-18 06:00:51.162334,353892.834,6278992.249
PH442,H05,VFPL-57,1326,0,3,2025-10-18 06:00:53.119995,347008.892,6292184.36
PH442,H24,VGRC-73,7802,15,21,2025-10-18 06:00:53.120000,347008.892,6292184.36
PG72,201E,VFHJ-21,9918,27,37,2025-10-18 06:00:55.032941,341189.511,6285385.529
PJ107,428,SKPJ-43,4691,0,8,2025-10-18 06:00:56.921170,335945.599,6296468.595
PJ107,428,SHXD-59,7083,10,16,2025-10-18 06:00:56.921185,335945.599,6296468.595
PJ107,444,SHXF-88,9042,16,22,2025-10-18 06:00:56.921187,335945.599,6296468.595
PF1107,F18,SRVL-40,3169,10,16,2025-10-18 06:01:02.384369,352121.404,6279294.276
PG296,264N,GCBB-82,1996,0,6,2025-10-18 06:01:03.784315,346520.593,6286518.688
PG296,F05,SPZX-69,1378,0,3,2025-10-18 06:01:03.784321,346520.593,6286518.688
PD1406,D17,PFYC-71,6572,21,29,2025-10-18 06:01:05.679097,354193.314,6292880.476
PC1246,C01,LCPW-44,9216,15,21,2025-10-18 06:01:07.565526,360515.58,6307514.23
PC1246,411,PGTV-10,52,0,3,2025-10-18 06:01:07.565531,360515.58,6307514.23
PF978,F01,SPVT-88,3763,9,15,2025-10-18 06:01:09.206833,355018.651,6279302.131
PF978,F29,SPVT-89,2927,0,10,2025-10-18 06:01:09.206839,355018.651,6279302.131
PF978,712,SPZY-86,1276,0,3,2025-10-18 06:01:09.206840,355018.651,6279302.131
PF978,712,SHCX-33,5802,10,16,2025-10-18 06:01:09.206841,355018.651,6279302.131
PI1462,428,SJPD-56,2115,0,3,2025-10-18 06:01:12.906664,337344.252,6293415.876
PI1462,428,SHCY-99,8573,15,21,2025-10-18 06:01:12.906668,337344.252,6293415.876
PI1462,111,FLXY-27,2139,0,3,2025-10-18 06:01:12.906669,337344.252,6293415.876
PI1462,111,FLXW-82,2910,0,6,2025-10-18 06:01:12.906670,337344.252,6293415.876
