bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PC1094,C14,SKPP-26,1706,4,6,2025-10-16 14:00:04.502697,356126.61,6309754.391
PC1094,C28,SKPP-24,1527,0,4,2025-10-16 14:00:04.502704,356126.61,6309754.391
PG654,G01,THTF-95,3777,11,15,2025-10-16 14:00:06.433481,344697.215,6288939.254
PC904,C11,SKPJ-82,2432,8,10,2025-10-16 14:00:08.440975,353272.457,6302903.195
PC904,C11,SGPY-70,4754,17,25,2025-10-16 14:00:08.440981,353272.457,6302903.195
PC904,C20,SKPJ-80,1381,6,8,2025-10-16 14:00:08.440983,353272.457,6302903.195
PC904,C20,SKPJ-87,1461,6,8,2025-10-16 14:00:08.440984,353272.457,6302903.195
PG299,G08V,FLXV-25,796,0,3,2025-10-16 14:00:10.383513,346289.339,6285618.126
PG299,228,THTF-77,286,0,3,2025-10-16 14:00:10.383519,346289.339,6285618.126
PG299,G08,THTF-21,545,0,3,2025-10-16 14:00:10.383521,346289.339,6285618.126
PG715,G24,CJRP-62,328,0,3,2025-10-16 14:00:12.429317,345756.448,6275566.995
PD651,D05,PGBY-70,1164,0,4,2025-10-16 14:00:15.145256,350001.344,6295717.612
PD651,D05,SPBP-96,3400,9,13,2025-10-16 14:00:15.145261,350001.344,6295717.612
PD651,511,TBFW-48,287,0,3,2025-10-16 14:00:15.145263,350001.344,6295717.612
PD651,511,TBFW-92,4106,13,17,2025-10-16 14:00:15.145264,350001.344,6295717.612
PG1301,229,GCBC-25,3211,9,11,2025-10-16 14:00:16.975324,346772.992,6286642.611
PG1301,229,CJRL-64,4841,11,15,2025-10-16 14:00:16.975330,346772.992,6286642.611
PG1301,302,BJFT-62,2437,8,10,2025-10-16 14:00:16.975332,346772.992,6286642.611
PG1301,E18,BJFV-27,6858,25,60,2025-10-16 14:00:16.975333,346772.992,6286642.611
PG1301,E18,FLXJ-48,9810,25,60,2025-10-16 14:00:16.975334,346772.992,6286642.611
PG1301,G18,SDSW-80,139,0,3,2025-10-16 14:00:16.975335,346772.992,6286642.611
PG1301,G18,SFPF-85,1744,5,7,2025-10-16 14:00:16.975336,346772.992,6286642.611
PI1254,421,PFYG-98,262,0,3,2025-10-16 14:00:19.014982,336232.734,6289931.543
PI1254,421,PFYG-68,1866,7,9,2025-10-16 14:00:19.014987,336232.734,6289931.543
PI1254,423,PFVC-40,1,0,3,2025-10-16 14:00:19.014988,336232.734,6289931.543
PI1254,423,PGPT-12,4036,13,19,2025-10-16 14:00:19.014990,336232.734,6289931.543
PI1254,I21,FLXG-60,21,0,3,2025-10-16 14:00:19.014991,336232.734,6289931.543
PI1254,I01,FLXL-32,1042,0,4,2025-10-16 14:00:19.014992,336232.734,6289931.543
PI1254,I10,FLXF-48,2181,7,9,2025-10-16 14:00:19.014993,336232.734,6289931.543
PI1254,I10,FLXL-62,3606,11,15,2025-10-16 14:00:19.014994,336232.734,6289931.543
PD1165,D14,PGRZ-64,1946,5,7,2025-10-16 14:00:20.973153,350905.717,6293786.999
PG1049,G39,SDSW-59,3699,10,14,2025-10-16 14:00:22.973036,340792.683,6286192.352
PG1049,G39,SHCX-22,4299,12,16,2025-10-16 14:00:22.973041,340792.683,6286192.352
PG1049,G09,SHCX-12,8335,18,26,2025-10-16 14:00:22.973042,340792.683,6286192.352
PG1049,G09,SFPG-67,8382,18,26,2025-10-16 14:00:22.973043,340792.683,6286192.352
PF1163,F24,SPRV-86,1302,0,5,2025-10-16 14:00:24.927110,353252.0,6282620.0
PG1101,G11,THTD-75,2321,8,10,2025-10-16 14:00:26.350487,347405.65,6288557.417
PG1101,G11,THTD-26,5480,17,25,2025-10-16 14:00:26.350492,347405.65,6288557.417
PI1564,506V,TBFT-69,2523,9,13,2025-10-16 14:00:28.561147,336521.429,6286572.993
PI1564,506V,TBFS-40,5504,17,25,2025-10-16 14:00:28.561152,336521.429,6286572.993
PI1564,115,TBFX-48,538,0,3,2025-10-16 14:00:28.561153,336521.429,6286572.993
PI1564,115,TBFX-21,3084,13,19,2025-10-16 14:00:28.561155,336521.429,6286572.993
PB1408,B21,SKDJ-74,2739,9,13,2025-10-16 14:00:30.588238,345521.828,6304880.588
PB1408,B21,SPCG-82,5170,20,28,2025-10-16 14:00:30.588244,345521.828,6304880.588
PB1408,B41,GCBB-26,1893,6,8,2025-10-16 14:00:30.588245,345521.828,6304880.588
PB1408,B41,GCBB-12,6294,19,27,2025-10-16 14:00:30.588246,345521.828,6304880.588
PJ1871,J16,FLXS-73,665,0,3,2025-10-16 14:00:32.542223,340404.902,6301606.046
PJ62,110,CJRX-37,2142,13,19,2025-10-16 14:00:34.316872,338194.593,6300506.63
PJ62,110,TBFT-45,2658,17,25,2025-10-16 14:00:34.316878,338194.593,6300506.63
PJ62,110C,BJFC-68,977,0,4,2025-10-16 14:00:34.316879,338194.593,6300506.63
PJ62,110C,TBFT-42,6201,20,28,2025-10-16 14:00:34.316880,338194.593,6300506.63
PF304,F14,SPRY-40,60,0,3,2025-10-16 14:00:36.244307,354646.792,6283314.862
PF304,F14,SPRW-81,1853,6,8,2025-10-16 14:00:36.244312,354646.792,6283314.862
PF304,F05,SRVK-73,1228,0,5,2025-10-16 14:00:36.244313,354646.792,6283314.862
PF304,F05,SPZY-28,3618,12,18,2025-10-16 14:00:36.244314,354646.792,6283314.862
PC271,406,GCBC-59,287,0,3,2025-10-16 14:00:38.310672,350524.335,6300944.904
PC271,406,FLXV-49,487,0,3,2025-10-16 14:00:38.310677,350524.335,6300944.904
PC271,407,TBFV-22,271,0,3,2025-10-16 14:00:38.310679,350524.335,6300944.904
PC271,407,FLXV-89,1043,4,6,2025-10-16 14:00:38.310680,350524.335,6300944.904
PC271,426,FLXK-28,1373,7,9,2025-10-16 14:00:38.310681,350524.335,6300944.904
PC271,426,FLXK-37,1786,8,10,2025-10-16 14:00:38.310682,350524.335,6300944.904
PC738,C06,LWTK-45,2598,8,12,2025-10-16 14:00:40.287106,351150.009,6301132.91
PC738,C06,SKPP-18,5618,21,29,2025-10-16 14:00:40.287111,351150.009,6301132.91
PC738,412,PFTW-26,1651,6,8,2025-10-16 14:00:40.287112,351150.009,6301132.91
PC738,412,PFVG-83,1927,8,10,2025-10-16 14:00:40.287113,351150.009,6301132.91
PC738,418,SKPK-32,1609,8,10,2025-10-16 14:00:40.287114,351150.009,6301132.91
PC738,418,SHCX-39,1922,8,12,2025-10-16 14:00:40.287115,351150.009,6301132.91
PC738,429,SLPB-84,6083,14,20,2025-10-16 14:00:40.287116,351150.009,6301132.91
PC738,429,SHCV-80,9402,25,60,2025-10-16 14:00:40.287117,351150.009,6301132.91
PC738,503,VHLV-57,1696,9,13,2025-10-16 14:00:40.287118,351150.009,6301132.91
PC738,503,VHLV-17,1723,10,14,2025-10-16 14:00:40.287119,351150.009,6301132.91
PF915,F02,SHCX-60,309,0,3,2025-10-16 14:00:42.258772,352952.171,6280653.121
PF915,F29,SPVW-79,2008,7,9,2025-10-16 14:00:42.258777,352952.171,6280653.121
PF915,204,VFPX-63,1162,0,5,2025-10-16 14:00:42.258778,352952.171,6280653.121
PF543,124,LBTS-80,996,20,28,2025-10-16 14:00:44.206004,352218.107,6277858.462
PF543,124,SPZX-52,3116,25,60,2025-10-16 14:00:44.206009,352218.107,6277858.462
PF543,F12,LCTG-27,1306,5,7,2025-10-16 14:00:44.206011,352218.107,6277858.462
PJ799,J07,VJJX-58,733,0,3,2025-10-16 14:00:46.167281,331984.891,6304613.33
PJ799,J07,VHZY-90,11685,25,60,2025-10-16 14:00:46.167286,331984.891,6304613.33
PJ381,422,TBFR-10,588,0,3,2025-10-16 14:00:48.322104,335651.876,6299782.227
PB1624,B05,SPCG-68,173,0,3,2025-10-16 14:00:50.458557,343521.413,6307349.587
PB1624,B05,SPCG-88,579,0,3,2025-10-16 14:00:50.458562,343521.413,6307349.587
PB1624,201,GCBB-85,1871,6,8,2025-10-16 14:00:50.458564,343521.413,6307349.587
PB1624,201,GCBB-68,2101,7,9,2025-10-16 14:00:50.458565,343521.413,6307349.587
PB1624,230,GCBB-72,5563,16,22,2025-10-16 14:00:50.458565,343521.413,6307349.587
PB1624,230,GCBB-54,8364,25,60,2025-10-16 14:00:50.458566,343521.413,6307349.587
PB1624,272,VFPC-31,575,0,3,2025-10-16 14:00:50.458567,343521.413,6307349.587
PB1624,272,VFHW-51,5511,15,21,2025-10-16 14:00:50.458568,343521.413,6307349.587
PG1338,G18,SFGY-83,1751,6,8,2025-10-16 14:00:52.406060,346800.503,6288044.49
PG1338,G18,SFPF-81,3865,13,17,2025-10-16 14:00:52.406065,346800.503,6288044.49
PB323,208,SFWZ-33,379,0,4,2025-10-16 14:00:54.458093,347194.721,6301958.624
PB323,208,LZPW-20,2090,7,9,2025-10-16 14:00:54.458097,347194.721,6301958.624
PB323,203,LZPW-15,2314,11,15,2025-10-16 14:00:54.458099,347194.721,6301958.624
PB323,203,SRTK-23,3081,16,22,2025-10-16 14:00:54.458100,347194.721,6301958.624
PI1422,348,VHSY-31,5889,13,19,2025-10-16 14:00:56.392605,341406.861,6290652.128
PI1422,348,VHTB-77,8579,25,60,2025-10-16 14:00:56.392611,341406.861,6290652.128
PF29,F08,SPVT-72,536,0,3,2025-10-16 14:00:58.411409,355096.718,6283785.711
PF29,F08,SPVW-14,5028,16,22,2025-10-16 14:00:58.411415,355096.718,6283785.711
PF29,F24,SPRY-38,2932,8,10,2025-10-16 14:00:58.411416,355096.718,6283785.711
PF29,F24,SPRV-86,4926,12,18,2025-10-16 14:00:58.411417,355096.718,6283785.711
PF29,F27,SPRW-68,473,0,3,2025-10-16 14:00:58.411419,355096.718,6283785.711
PF29,F27,SPRY-89,934,0,3,2025-10-16 14:00:58.411419,355096.718,6283785.711
PF29,712,SPZY-23,49,0,3,2025-10-16 14:00:58.411421,355096.718,6283785.711
PF29,712,SHCX-33,666,0,3,2025-10-16 14:00:58.411422,355096.718,6283785.711
PG416,G34,THTF-73,1582,0,5,2025-10-16 14:01:00.479241,343975.17,6287637.54
PG416,G34,THTF-65,6953,21,29,2025-10-16 14:01:00.479246,343975.17,6287637.54
PG416,G12,SHXB-15,3636,10,14,2025-10-16 14:01:00.479247,343975.17,6287637.54
PG416,G12,SFPG-65,10704,25,60,2025-10-16 14:01:00.479248,343975.17,6287637.54
PG416,G01,THTF-51,3356,12,16,2025-10-16 14:01:00.479249,343975.17,6287637.54
PG416,G01,THTF-82,3467,13,17,2025-10-16 14:01:00.479252,343975.17,6287637.54
PG416,223,SDSW-69,1742,6,8,2025-10-16 14:01:00.479253,343975.17,6287637.54
PG416,223,SHCX-14,4533,17,25,2025-10-16 14:01:00.479253,343975.17,6287637.54
PC57,425,SJPC-81,1729,6,8,2025-10-16 14:01:02.001210,352673.283,6301705.566
PC57,425,SHXF-32,5177,15,21,2025-10-16 14:01:02.001216,352673.283,6301705.566
PC57,722,STHP-52,425,0,3,2025-10-16 14:01:02.001217,352673.283,6301705.566
PC57,722,LDJW-42,2273,8,10,2025-10-16 14:01:02.001218,352673.283,6301705.566
PB214,B14,FLXT-51,899,0,5,2025-10-16 14:01:05.809208,346201.194,6300360.227
PB214,B14,FLXT-54,1700,7,9,2025-10-16 14:01:05.809213,346201.194,6300360.227
PB214,B27,FLXS-25,960,0,5,2025-10-16 14:01:05.809215,346201.194,6300360.227
PB214,B27,FLXT-74,3621,16,24,2025-10-16 14:01:05.809216,346201.194,6300360.227
PB214,201,GCBB-84,994,0,4,2025-10-16 14:01:05.809217,346201.194,6300360.227
PB214,201,GCBB-28,1023,0,5,2025-10-16 14:01:05.809218,346201.194,6300360.227
PB214,230,GCBB-48,1549,7,9,2025-10-16 14:01:05.809219,346201.194,6300360.227
PB214,230,GCBC-14,2152,10,14,2025-10-16 14:01:05.809220,346201.194,6300360.227
PB214,308,FLXK-16,1,0,3,2025-10-16 14:01:05.809221,346201.194,6300360.227
PB214,308,FLXH-95,1150,7,9,2025-10-16 14:01:05.809222,346201.194,6300360.227
PB214,B26,HVFH-32,791,0,4,2025-10-16 14:01:05.809223,346201.194,6300360.227
PB214,B26,FLXP-69,4119,17,23,2025-10-16 14:01:05.809224,346201.194,6300360.227
PB214,B02,FLXR-76,1785,9,13,2025-10-16 14:01:05.809234,346201.194,6300360.227
PB214,B02,FLXR-78,2230,11,15,2025-10-16 14:01:05.809236,346201.194,6300360.227
PB816,B03,LXDJ-14,5850,25,60,2025-10-16 14:01:07.557141,340586.466,6302666.429
PB816,B03,SKHG-73,6116,25,60,2025-10-16 14:01:07.557147,340586.466,6302666.429
PB816,B20,LXDJ-22,4137,12,18,2025-10-16 14:01:07.557148,340586.466,6302666.429
PB816,B20,SHCY-49,11268,25,60,2025-10-16 14:01:07.557149,340586.466,6302666.429
PG135,205,LZRD-90,1906,4,6,2025-10-16 14:01:09.613966,348740.068,6283998.279
PG135,205,RYJG-94,3824,9,13,2025-10-16 14:01:09.613971,348740.068,6283998.279
PG135,207,SDGY-38,1,0,3,2025-10-16 14:01:09.613972,348740.068,6283998.279
PG135,207,SVPW-59,1091,0,4,2025-10-16 14:01:09.613973,348740.068,6283998.279
PG135,209,LZPR-80,963,0,3,2025-10-16 14:01:09.613974,348740.068,6283998.279
