line_id,station_id,name,status_code,status_description,date,Hora_minuto
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-18 10:30:03.721164,10:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-18 10:30:03.721166,10:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-18 10:30:03.721167,10:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-18 10:30:03.721175,10:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-18 10:30:03.721176,10:30
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-18 10:30:03.721177,10:30
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-18 10:30:03.721178,10:30
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-18 10:30:03.721182,10:30
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-18 10:30:03.721183,10:30
L3,conchali,Conchalí,0,Estación Operativa,2025-10-18 10:30:03.721184,10:30
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-18 10:30:03.721185,10:30
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-18 10:30:03.721186,10:30
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-18 10:30:03.721188,10:30
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-18 10:30:03.721189,10:30
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-18 10:30:03.721190,10:30
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-18 10:30:03.721191,10:30
L3,matta,Matta,0,Estación Operativa,2025-10-18 10:30:03.721193,10:30
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-18 10:30:03.721194,10:30
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-18 10:30:03.721195,10:30
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-18 10:30:03.721196,10:30
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-18 10:30:03.721197,10:30
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-18 10:30:03.721198,10:30
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-18 10:30:03.721200,10:30
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-18 10:30:03.721201,10:30
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-18 10:30:03.721206,10:30
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-18 10:30:03.721207,10:30
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-18 10:30:03.721210,10:30
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-18 10:30:03.721218,10:30
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-18 10:30:03.721219,10:30
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-18 10:30:03.721220,10:30
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-18 10:30:03.721222,10:30
L4,grecia,Grecia,0,Estación Operativa,2025-10-18 10:30:03.721223,10:30
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-18 10:30:03.721224,10:30
L4,quilin,Quilín,0,Estación Operativa,2025-10-18 10:30:03.721225,10:30
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-18 10:30:03.721226,10:30
L4,macul,Macul,0,Estación Operativa,2025-10-18 10:30:03.721228,10:30
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-18 10:30:03.721229,10:30
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-18 10:30:03.721230,10:30
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-18 10:30:03.721231,10:30
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-18 10:30:03.721232,10:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-18 10:30:03.721234,10:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-18 10:30:03.721235,10:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-18 10:30:03.721236,10:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-18 10:30:03.721237,10:30
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-18 10:30:03.721239,10:30
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-18 10:30:03.721240,10:30
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-18 10:30:03.721251,10:30
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-18 10:30:03.721256,10:30
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-18 10:30:03.721257,10:30
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-18 10:30:03.721258,10:30
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-18 10:30:03.721259,10:30
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-18 10:30:03.721260,10:30
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-18 10:30:03.721262,10:30
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-18 10:30:03.721266,10:30
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-18 10:30:03.721267,10:30
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-18 10:30:03.721269,10:30
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-18 10:30:03.721270,10:30
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-18 10:30:03.721271,10:30
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-18 10:30:03.721272,10:30
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-18 10:30:03.721274,10:30
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-18 10:30:03.721275,10:30
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-18 10:30:03.721278,10:30
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-18 10:30:03.721279,10:30
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-18 10:30:03.721280,10:30
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-18 10:30:03.721282,10:30
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-18 10:30:03.721285,10:30
L5,cumming,Cumming,0,Estación Operativa,2025-10-18 10:30:03.721286,10:30
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-18 10:30:03.721287,10:30
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-18 10:30:03.721288,10:30
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-18 10:30:03.721289,10:30
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-18 10:30:03.721291,10:30
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-18 10:30:03.721292,10:30
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-18 10:30:03.721293,10:30
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-18 10:30:03.721294,10:30
L5,nuble,Ñuble,0,Estación Operativa,2025-10-18 10:30:03.721295,10:30
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-18 10:30:03.721296,10:30
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-18 10:30:03.721298,10:30
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-18 10:30:03.721299,10:30
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-18 10:30:03.721300,10:30
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-18 10:30:03.721301,10:30
L5,mirador,Mirador,0,Estación Operativa,2025-10-18 10:30:03.721302,10:30
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-18 10:30:03.721304,10:30
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-18 10:30:03.721305,10:30
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-18 10:30:03.721309,10:30
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-18 10:30:03.721310,10:30
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-18 10:30:03.721313,10:30
L6,franklin,Franklin,0,Estación Operativa,2025-10-18 10:30:03.721315,10:30
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-18 10:30:03.721316,10:30
L6,nuble,Ñuble,0,Estación Operativa,2025-10-18 10:30:03.721317,10:30
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-18 10:30:03.721318,10:30
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-18 10:30:03.721319,10:30
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-18 10:30:03.721322,10:30
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-18 10:30:03.721324,10:30
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-18 11:30:03.107255,11:30
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-18 11:30:03.107259,11:30
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-18 11:30:03.107260,11:30
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-18 11:30:03.107261,11:30
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-18 11:30:03.107262,11:30
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-18 11:30:03.107263,11:30
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-18 11:30:03.107266,11:30
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-18 11:30:03.107267,11:30
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-18 11:30:03.107267,11:30
L1,republica,República,0,Estación Operativa,2025-10-18 11:30:03.107268,11:30
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 11:30:03.107269,11:30
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-18 11:30:03.107269,11:30
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-18 11:30:03.107270,11:30
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-18 11:30:03.107271,11:30
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-18 11:30:03.107271,11:30
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-18 11:30:03.107272,11:30
L1,salvador,Salvador,0,Estación Operativa,2025-10-18 11:30:03.107273,11:30
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-18 11:30:03.107274,11:30
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-18 11:30:03.107275,11:30
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-18 11:30:03.107276,11:30
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-18 11:30:03.107277,11:30
L1,el-golf,El Golf,0,Estación Operativa,2025-10-18 11:30:03.107278,11:30
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-18 11:30:03.107278,11:30
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-18 11:30:03.107279,11:30
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-18 11:30:03.107280,11:30
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-18 11:30:03.107280,11:30
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-18 11:30:03.107281,11:30
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-18 11:30:03.107289,11:30
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-18 11:30:03.107290,11:30
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-18 11:30:03.107290,11:30
L2,einstein,Einstein,0,Estación Operativa,2025-10-18 11:30:03.107291,11:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-18 11:30:03.107293,11:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-18 11:30:03.107294,11:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-18 11:30:03.107294,11:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-18 11:30:03.107295,11:30
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-18 11:30:03.107296,11:30
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 11:30:03.107296,11:30
L2,toesca,Toesca,0,Estación Operativa,2025-10-18 11:30:03.107298,11:30
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-18 11:30:03.107299,11:30
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-18 11:30:03.107300,11:30
L2,franklin,Franklin,0,Estación Operativa,2025-10-18 11:30:03.107301,11:30
L2,el-llano,El Llano,0,Estación Operativa,2025-10-18 11:30:03.107301,11:30
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-18 11:30:03.107302,11:30
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-18 11:30:03.107303,11:30
L2,departamental,Departamental,0,Estación Operativa,2025-10-18 11:30:03.107303,11:30
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-18 11:30:03.107304,11:30
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-18 11:30:03.107305,11:30
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-18 11:30:03.107305,11:30
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-18 11:30:03.107306,11:30
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-18 11:30:03.107307,11:30
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-18 11:30:03.107308,11:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-18 11:30:03.107308,11:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-18 11:30:03.107309,11:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-18 11:30:03.107314,11:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-18 11:30:03.107314,11:30
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-18 11:30:03.107315,11:30
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-18 11:30:03.107316,11:30
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-18 11:30:03.107318,11:30
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-18 11:30:03.107318,11:30
L3,conchali,Conchalí,0,Estación Operativa,2025-10-18 11:30:03.107319,11:30
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-18 11:30:03.107320,11:30
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-18 11:30:03.107320,11:30
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-18 11:30:03.107321,11:30
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-18 11:30:03.107322,11:30
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-18 11:30:03.107322,11:30
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-18 11:30:03.107324,11:30
L3,matta,Matta,0,Estación Operativa,2025-10-18 11:30:03.107324,11:30
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-18 11:30:03.107325,11:30
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-18 11:30:03.107326,11:30
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-18 11:30:03.107326,11:30
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-18 11:30:03.107327,11:30
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-18 11:30:03.107329,11:30
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-18 11:30:03.107329,11:30
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-18 11:30:03.107330,11:30
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-18 11:30:03.107333,11:30
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-18 11:30:03.107334,11:30
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-18 11:30:03.107336,11:30
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-18 11:30:03.107337,11:30
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-18 11:30:03.107338,11:30
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-18 11:30:03.107338,11:30
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-18 11:30:03.107339,11:30
L4,grecia,Grecia,0,Estación Operativa,2025-10-18 11:30:03.107340,11:30
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-18 11:30:03.107340,11:30
L4,quilin,Quilín,0,Estación Operativa,2025-10-18 11:30:03.107341,11:30
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-18 11:30:03.107342,11:30
L4,macul,Macul,0,Estación Operativa,2025-10-18 11:30:03.107342,11:30
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-18 11:30:03.107343,11:30
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-18 11:30:03.107344,11:30
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-18 11:30:03.107344,11:30
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-18 11:30:03.107345,11:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-18 11:30:03.107346,11:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-18 11:30:03.107346,11:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-18 11:30:03.107347,11:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-18 11:30:03.107348,11:30
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-18 11:30:03.107349,11:30
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-18 11:30:03.107349,11:30
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-18 11:30:03.107351,11:30
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-18 11:30:03.107353,11:30
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-18 11:30:03.107354,11:30
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-18 11:30:03.107355,11:30
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-18 11:30:03.107355,11:30
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-18 11:30:03.107356,11:30
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-18 11:30:03.107357,11:30
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-18 11:30:03.107360,11:30
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-18 11:30:03.107360,11:30
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-18 11:30:03.107361,11:30
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-18 11:30:03.107362,11:30
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-18 11:30:03.107362,11:30
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-18 11:30:03.107363,11:30
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-18 11:30:03.107364,11:30
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-18 11:30:03.107364,11:30
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-18 11:30:03.107365,11:30
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-18 11:30:03.107366,11:30
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-18 11:30:03.107366,11:30
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-18 11:30:03.107367,11:30
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-18 11:30:03.107369,11:30
L5,cumming,Cumming,0,Estación Operativa,2025-10-18 11:30:03.107371,11:30
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-18 11:30:03.107372,11:30
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-18 11:30:03.107372,11:30
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-18 11:30:03.107373,11:30
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-18 11:30:03.107374,11:30
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-18 11:30:03.107374,11:30
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-18 11:30:03.107375,11:30
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-18 11:30:03.107376,11:30
L5,nuble,Ñuble,0,Estación Operativa,2025-10-18 11:30:03.107376,11:30
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-18 11:30:03.107377,11:30
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-18 11:30:03.107378,11:30
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-18 11:30:03.107378,11:30
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-18 11:30:03.107379,11:30
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-18 11:30:03.107380,11:30
L5,mirador,Mirador,0,Estación Operativa,2025-10-18 11:30:03.107380,11:30
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-18 11:30:03.107381,11:30
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-18 11:30:03.107382,11:30
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-18 11:30:03.107385,11:30
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-18 11:30:03.107386,11:30
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-18 11:30:03.107388,11:30
L6,franklin,Franklin,0,Estación Operativa,2025-10-18 11:30:03.107389,11:30
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-18 11:30:03.107389,11:30
L6,nuble,Ñuble,0,Estación Operativa,2025-10-18 11:30:03.107390,11:30
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-18 11:30:03.107391,11:30
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-18 11:30:03.107391,11:30
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-18 11:30:03.107392,11:30
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-18 11:30:03.107393,11:30
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-18 12:30:03.252736,12:30
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-18 12:30:03.252741,12:30
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-18 12:30:03.252744,12:30
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-18 12:30:03.252745,12:30
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-18 12:30:03.252746,12:30
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-18 12:30:03.252748,12:30
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-18 12:30:03.252749,12:30
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-18 12:30:03.252750,12:30
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-18 12:30:03.252751,12:30
L1,republica,República,0,Estación Operativa,2025-10-18 12:30:03.252752,12:30
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 12:30:03.252753,12:30
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-18 12:30:03.252754,12:30
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-18 12:30:03.252755,12:30
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-18 12:30:03.252756,12:30
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-18 12:30:03.252757,12:30
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-18 12:30:03.252758,12:30
L1,salvador,Salvador,0,Estación Operativa,2025-10-18 12:30:03.252759,12:30
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-18 12:30:03.252761,12:30
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-18 12:30:03.252765,12:30
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-18 12:30:03.252766,12:30
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-18 12:30:03.252767,12:30
L1,el-golf,El Golf,0,Estación Operativa,2025-10-18 12:30:03.252768,12:30
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-18 12:30:03.252769,12:30
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-18 12:30:03.252770,12:30
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-18 12:30:03.252771,12:30
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-18 12:30:03.252772,12:30
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-18 12:30:03.252773,12:30
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-18 12:30:03.252784,12:30
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-18 12:30:03.252785,12:30
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-18 12:30:03.252786,12:30
L2,einstein,Einstein,0,Estación Operativa,2025-10-18 12:30:03.252787,12:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-18 12:30:03.252788,12:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-18 12:30:03.252789,12:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-18 12:30:03.252791,12:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-18 12:30:03.252792,12:30
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-18 12:30:03.252793,12:30
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 12:30:03.252794,12:30
L2,toesca,Toesca,0,Estación Operativa,2025-10-18 12:30:03.252797,12:30
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-18 12:30:03.252798,12:30
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-18 12:30:03.252799,12:30
L2,franklin,Franklin,0,Estación Operativa,2025-10-18 12:30:03.252802,12:30
L2,el-llano,El Llano,0,Estación Operativa,2025-10-18 12:30:03.252803,12:30
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-18 12:30:03.252804,12:30
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-18 12:30:03.252805,12:30
L2,departamental,Departamental,0,Estación Operativa,2025-10-18 12:30:03.252806,12:30
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-18 12:30:03.252807,12:30
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-18 12:30:03.252808,12:30
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-18 12:30:03.252809,12:30
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-18 12:30:03.252810,12:30
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-18 12:30:03.252811,12:30
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-18 12:30:03.252812,12:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-18 12:30:03.252813,12:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-18 12:30:03.252814,12:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-18 12:30:03.252822,12:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-18 12:30:03.252823,12:30
