line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-22 17:30:03.980156
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-22 17:30:03.980163
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-22 17:30:03.980165
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-22 17:30:03.980166
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-22 17:30:03.980168
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-22 17:30:03.980169
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-22 17:30:03.980170
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-22 17:30:03.980171
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-22 17:30:03.980172
L1,republica,República,0,Estación Operativa,2025-10-22 17:30:03.980173
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-22 17:30:03.980174
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-22 17:30:03.980176
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-22 17:30:03.980177
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-22 17:30:03.980178
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-22 17:30:03.980179
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-22 17:30:03.980180
L1,salvador,Salvador,0,Estación Operativa,2025-10-22 17:30:03.980181
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-22 17:30:03.980182
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-22 17:30:03.980187
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-22 17:30:03.980188
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-22 17:30:03.980189
L1,el-golf,El Golf,0,Estación Operativa,2025-10-22 17:30:03.980190
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-22 17:30:03.980191
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-22 17:30:03.980192
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-22 17:30:03.980193
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-22 17:30:03.980195
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-22 17:30:03.980196
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-22 17:30:03.980207
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-22 17:30:03.980209
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-22 17:30:03.980212
L2,einstein,Einstein,0,Estación Operativa,2025-10-22 17:30:03.980213
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-22 17:30:03.980214
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-22 17:30:03.980215
L2,patronato,Patronato,0,Estación Operativa,2025-10-22 17:30:03.980217
