line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-25 11:30:03.449914
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-25 11:30:03.449919
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-25 11:30:03.449920
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-25 11:30:03.449921
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-25 11:30:03.449922
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-25 11:30:03.449923
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-25 11:30:03.449924
L1,estacia3n-central,EstaciÃ³n Central,0,Estación Operativa,2025-10-25 11:30:03.449924
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-25 11:30:03.449925
L1,repaoblica,RepÃºblica,0,Estación Operativa,2025-10-25 11:30:03.449926
L1,los-ha-c-roes,Los HÃ©roes,0,Estación Operativa,2025-10-25 11:30:03.449926
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-25 11:30:03.449929
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-25 11:30:03.449930
L1,santa-lucaa,Santa LucÃ­a,0,Estación Operativa,2025-10-25 11:30:03.449931
L1,universidad-cata3lica,Universidad CatÃ³lica,0,Estación Operativa,2025-10-25 11:30:03.449932
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-25 11:30:03.449932
L1,salvador,Salvador,0,Estación Operativa,2025-10-25 11:30:03.449933
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-25 11:30:03.449934
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-25 11:30:03.449936
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-25 11:30:03.449936
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-25 11:30:03.449937
L1,el-golf,El Golf,0,Estación Operativa,2025-10-25 11:30:03.449938
L1,alca-ntara,AlcÃ¡ntara,0,Estación Operativa,2025-10-25 11:30:03.449938
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-25 11:30:03.449939
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-25 11:30:03.449940
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-25 11:30:03.449940
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-25 11:30:03.449941
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-25 11:30:03.449948
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-25 11:30:03.449949
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-25 11:30:03.449950
L2,einstein,Einstein,0,Estación Operativa,2025-10-25 11:30:03.449951
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-25 11:30:03.449951
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-25 11:30:03.449952
L2,patronato,Patronato,0,Estación Operativa,2025-10-25 11:30:03.449953
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-25 11:30:03.449953
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-25 11:30:03.449954
L2,los-ha-c-roes,Los HÃ©roes,0,Estación Operativa,2025-10-25 11:30:03.449955
L2,toesca,Toesca,0,Estación Operativa,2025-10-25 11:30:03.449957
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-25 11:30:03.449957
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-25 11:30:03.449958
L2,franklin,Franklin,0,Estación Operativa,2025-10-25 11:30:03.449959
L2,el-llano,El Llano,0,Estación Operativa,2025-10-25 11:30:03.449959
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-25 11:30:03.449960
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-25 11:30:03.449961
L2,departamental,Departamental,0,Estación Operativa,2025-10-25 11:30:03.449962
L2,ciudad-del-nia-o,Ciudad del NiÃ±o,0,Estación Operativa,2025-10-25 11:30:03.449962
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-25 11:30:03.449963
L2,el-parra3n,El ParrÃ³n,0,Estación Operativa,2025-10-25 11:30:03.449964
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-25 11:30:03.449964
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-25 11:30:03.449965
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-25 11:30:03.449966
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-25 11:30:03.449966
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-25 11:30:03.449967
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-25 11:30:03.449972
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-25 11:30:03.449972
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-25 11:30:03.449973
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-25 11:30:03.449974
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-25 11:30:03.449976
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-25 11:30:03.449977
L3,conchala,ConchalÃ­,0,Estación Operativa,2025-10-25 11:30:03.449977
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-25 11:30:03.449978
