line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-23 17:30:03.190947
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-23 17:30:03.190951
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-23 17:30:03.190953
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-23 17:30:03.190955
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-23 17:30:03.190956
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-23 17:30:03.190957
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-23 17:30:03.190959
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-23 17:30:03.190960
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-23 17:30:03.190960
L1,republica,República,0,Estación Operativa,2025-10-23 17:30:03.190961
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-23 17:30:03.190962
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-23 17:30:03.190964
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-23 17:30:03.190964
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-23 17:30:03.190965
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-23 17:30:03.190966
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-23 17:30:03.190967
L1,salvador,Salvador,0,Estación Operativa,2025-10-23 17:30:03.190968
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-23 17:30:03.190969
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-23 17:30:03.190973
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-23 17:30:03.190974
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-23 17:30:03.190975
L1,el-golf,El Golf,0,Estación Operativa,2025-10-23 17:30:03.190976
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-23 17:30:03.190977
