line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-19 10:30:03.916357
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-19 10:30:03.916361
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-19 10:30:03.916362
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-19 10:30:03.916363
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-19 10:30:03.916364
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-19 10:30:03.916365
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-19 10:30:03.916366
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-19 10:30:03.916369
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-19 10:30:03.916370
L1,republica,República,0,Estación Operativa,2025-10-19 10:30:03.916371
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-19 10:30:03.916371
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-19 10:30:03.916372
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-19 10:30:03.916373
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-19 10:30:03.916374
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-19 10:30:03.916374
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-19 10:30:03.916375
L1,salvador,Salvador,0,Estación Operativa,2025-10-19 10:30:03.916376
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-19 10:30:03.916376
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-19 10:30:03.916378
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-19 10:30:03.916379
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-19 10:30:03.916380
L1,el-golf,El Golf,0,Estación Operativa,2025-10-19 10:30:03.916380
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-19 10:30:03.916381
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-19 10:30:03.916382
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-19 10:30:03.916382
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-19 10:30:03.916383
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-19 10:30:03.916384
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-19 10:30:03.916391
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-19 10:30:03.916392
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-19 10:30:03.916393
L2,einstein,Einstein,0,Estación Operativa,2025-10-19 10:30:03.916394
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-19 10:30:03.916394
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-19 10:30:03.916395
L2,patronato,Patronato,0,Estación Operativa,2025-10-19 10:30:03.916396
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-19 10:30:03.916397
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-19 10:30:03.916397
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-19 10:30:03.916398
L2,toesca,Toesca,0,Estación Operativa,2025-10-19 10:30:03.916400
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-19 10:30:03.916401
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-19 10:30:03.916401
L2,franklin,Franklin,0,Estación Operativa,2025-10-19 10:30:03.916402
L2,el-llano,El Llano,0,Estación Operativa,2025-10-19 10:30:03.916403
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-19 10:30:03.916403
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-19 10:30:03.916404
L2,departamental,Departamental,0,Estación Operativa,2025-10-19 10:30:03.916405
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-19 10:30:03.916405
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-19 10:30:03.916406
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-19 10:30:03.916407
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-19 10:30:03.916407
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-19 10:30:03.916408
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-19 10:30:03.916409
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-19 10:30:03.916410
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-19 10:30:03.916410
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-19 10:30:03.916415
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-19 10:30:03.916416
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-19 10:30:03.916417
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-19 10:30:03.916417
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-19 10:30:03.916419
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-19 10:30:03.916420
L3,conchali,Conchalí,0,Estación Operativa,2025-10-19 10:30:03.916421
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-19 10:30:03.916421
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-19 10:30:03.916422
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-19 10:30:03.916423
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-19 10:30:03.916423
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-19 10:30:03.916424
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-19 10:30:03.916426
L3,matta,Matta,0,Estación Operativa,2025-10-19 10:30:03.916427
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-19 10:30:03.916427
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-19 10:30:03.916428
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-19 10:30:03.916429
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-19 10:30:03.916429
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-19 10:30:03.916430
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-19 10:30:03.916431
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-19 10:30:03.916431
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-19 10:30:03.916434
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-19 10:30:03.916435
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-19 10:30:03.916437
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-19 10:30:03.916438
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-19 10:30:03.916439
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-19 10:30:03.916439
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-19 10:30:03.916440
L4,grecia,Grecia,0,Estación Operativa,2025-10-19 10:30:03.916441
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-19 10:30:03.916441
L4,quilin,Quilín,0,Estación Operativa,2025-10-19 10:30:03.916442
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-19 10:30:03.916443
L4,macul,Macul,0,Estación Operativa,2025-10-19 10:30:03.916444
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-19 10:30:03.916444
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-19 10:30:03.916445
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-19 10:30:03.916446
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-19 10:30:03.916446
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-19 10:30:03.916447
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-19 10:30:03.916448
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-19 10:30:03.916448
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-19 10:30:03.916450
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-19 10:30:03.916451
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-19 10:30:03.916452
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-19 10:30:03.916454
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-19 10:30:03.916456
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-19 10:30:03.916457
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-19 10:30:03.916457
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-19 10:30:03.916458
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-19 10:30:03.916459
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-19 10:30:03.916459
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-19 10:30:03.916462
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-19 10:30:03.916462
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-19 10:30:03.916463
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-19 10:30:03.916464
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-19 10:30:03.916465
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-19 10:30:03.916465
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-19 10:30:03.916466
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-19 10:30:03.916467
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-19 10:30:03.916467
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-19 10:30:03.916468
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-19 10:30:03.916469
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-19 10:30:03.916469
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-19 10:30:03.916471
L5,cumming,Cumming,0,Estación Operativa,2025-10-19 10:30:03.916472
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-19 10:30:03.916473
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-19 10:30:03.916473
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-19 10:30:03.916474
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-19 10:30:03.916475
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-19 10:30:03.916475
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-19 10:30:03.916476
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-19 10:30:03.916477
L5,nuble,Ñuble,0,Estación Operativa,2025-10-19 10:30:03.916477
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-19 10:30:03.916478
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-19 10:30:03.916479
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-19 10:30:03.916479
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-19 10:30:03.916480
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-19 10:30:03.916482
L5,mirador,Mirador,0,Estación Operativa,2025-10-19 10:30:03.916483
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-19 10:30:03.916483
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-19 10:30:03.916484
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-19 10:30:03.916486
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-19 10:30:03.916487
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-19 10:30:03.916489
L6,franklin,Franklin,0,Estación Operativa,2025-10-19 10:30:03.916490
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-19 10:30:03.916490
L6,nuble,Ñuble,0,Estación Operativa,2025-10-19 10:30:03.916491
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-19 10:30:03.916492
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-19 10:30:03.916492
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-19 10:30:03.916493
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-19 10:30:03.916494
