line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-18 21:30:03.882999
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-18 21:30:03.883005
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-18 21:30:03.883008
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-18 21:30:03.883009
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-18 21:30:03.883011
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-18 21:30:03.883012
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-18 21:30:03.883014
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-18 21:30:03.883015
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-18 21:30:03.883016
L1,republica,República,0,Estación Operativa,2025-10-18 21:30:03.883017
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 21:30:03.883018
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-18 21:30:03.883020
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-18 21:30:03.883021
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-18 21:30:03.883022
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-18 21:30:03.883023
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-18 21:30:03.883024
L1,salvador,Salvador,0,Estación Operativa,2025-10-18 21:30:03.883025
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-18 21:30:03.883026
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-18 21:30:03.883032
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-18 21:30:03.883033
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-18 21:30:03.883034
L1,el-golf,El Golf,0,Estación Operativa,2025-10-18 21:30:03.883035
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-18 21:30:03.883036
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-18 21:30:03.883037
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-18 21:30:03.883038
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-18 21:30:03.883039
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-18 21:30:03.883041
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-18 21:30:03.883052
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-18 21:30:03.883053
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-18 21:30:03.883054
L2,einstein,Einstein,0,Estación Operativa,2025-10-18 21:30:03.883056
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-18 21:30:03.883057
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-18 21:30:03.883058
L2,patronato,Patronato,0,Estación Operativa,2025-10-18 21:30:03.883061
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-18 21:30:03.883062
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-18 21:30:03.883063
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 21:30:03.883064
L2,toesca,Toesca,0,Estación Operativa,2025-10-18 21:30:03.883067
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-18 21:30:03.883068
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-18 21:30:03.883070
L2,franklin,Franklin,0,Estación Operativa,2025-10-18 21:30:03.883071
L2,el-llano,El Llano,0,Estación Operativa,2025-10-18 21:30:03.883072
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-18 21:30:03.883073
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-18 21:30:03.883074
L2,departamental,Departamental,0,Estación Operativa,2025-10-18 21:30:03.883076
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-18 21:30:03.883077
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-18 21:30:03.883078
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-18 21:30:03.883079
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-18 21:30:03.883080
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-18 21:30:03.883081
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-18 21:30:03.883082
