line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-18 13:30:03.853334
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-18 13:30:03.853339
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-18 13:30:03.853340
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-18 13:30:03.853341
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-18 13:30:03.853343
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-18 13:30:03.853344
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-18 13:30:03.853344
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-18 13:30:03.853345
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-18 13:30:03.853346
L1,republica,República,0,Estación Operativa,2025-10-18 13:30:03.853347
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 13:30:03.853348
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-18 13:30:03.853348
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-18 13:30:03.853349
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-18 13:30:03.853350
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-18 13:30:03.853350
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-18 13:30:03.853351
L1,salvador,Salvador,0,Estación Operativa,2025-10-18 13:30:03.853352
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-18 13:30:03.853353
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-18 13:30:03.853356
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-18 13:30:03.853358
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-18 13:30:03.853358
L1,el-golf,El Golf,0,Estación Operativa,2025-10-18 13:30:03.853359
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-18 13:30:03.853360
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-18 13:30:03.853360
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-18 13:30:03.853361
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-18 13:30:03.853362
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-18 13:30:03.853363
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-18 13:30:03.853370
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-18 13:30:03.853371
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-18 13:30:03.853372
L2,einstein,Einstein,0,Estación Operativa,2025-10-18 13:30:03.853372
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-18 13:30:03.853373
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-18 13:30:03.853374
L2,patronato,Patronato,0,Estación Operativa,2025-10-18 13:30:03.853375
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-18 13:30:03.853376
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-18 13:30:03.853377
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-18 13:30:03.853377
L2,toesca,Toesca,0,Estación Operativa,2025-10-18 13:30:03.853379
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-18 13:30:03.853380
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-18 13:30:03.853381
L2,franklin,Franklin,0,Estación Operativa,2025-10-18 13:30:03.853382
L2,el-llano,El Llano,0,Estación Operativa,2025-10-18 13:30:03.853383
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-18 13:30:03.853383
