line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-16 08:30:03.035308
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-16 08:30:03.035313
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-16 08:30:03.035315
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-16 08:30:03.035316
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-16 08:30:03.035318
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-16 08:30:03.035319
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-16 08:30:03.035320
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-16 08:30:03.035321
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-16 08:30:03.035322
L1,republica,República,0,Estación Operativa,2025-10-16 08:30:03.035323
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 08:30:03.035324
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-16 08:30:03.035326
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 08:30:03.035327
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-16 08:30:03.035328
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-16 08:30:03.035329
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-16 08:30:03.035330
L1,salvador,Salvador,0,Estación Operativa,2025-10-16 08:30:03.035331
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-16 08:30:03.035332
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-16 08:30:03.035337
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-16 08:30:03.035338
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 08:30:03.035339
L1,el-golf,El Golf,0,Estación Operativa,2025-10-16 08:30:03.035340
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-16 08:30:03.035341
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-16 08:30:03.035342
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-16 08:30:03.035343
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-16 08:30:03.035344
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-16 08:30:03.035347
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-16 08:30:03.035357
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-16 08:30:03.035359
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-16 08:30:03.035360
L2,einstein,Einstein,0,Estación Operativa,2025-10-16 08:30:03.035361
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-16 08:30:03.035362
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-16 08:30:03.035363
L2,patronato,Patronato,0,Estación Operativa,2025-10-16 08:30:03.035364
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 08:30:03.035365
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-16 08:30:03.035366
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 08:30:03.035367
L2,toesca,Toesca,0,Estación Operativa,2025-10-16 08:30:03.035371
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-16 08:30:03.035372
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-16 08:30:03.035373
L2,franklin,Franklin,0,Estación Operativa,2025-10-16 08:30:03.035374
L2,el-llano,El Llano,0,Estación Operativa,2025-10-16 08:30:03.035375
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-16 08:30:03.035376
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-16 08:30:03.035377
L2,departamental,Departamental,0,Estación Operativa,2025-10-16 08:30:03.035378
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-16 08:30:03.035379
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-16 08:30:03.035380
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-16 08:30:03.035381
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-16 08:30:03.035382
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-16 08:30:03.035383
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-16 08:30:03.035384
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-16 08:30:03.035385
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-16 08:30:03.035386
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-16 08:30:03.035393
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-16 08:30:03.035394
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-16 08:30:03.035395
