line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-16 22:30:03.029369
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-16 22:30:03.029374
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-16 22:30:03.029375
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-16 22:30:03.029376
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-16 22:30:03.029377
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-16 22:30:03.029378
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-16 22:30:03.029379
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-16 22:30:03.029380
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-16 22:30:03.029380
L1,republica,República,0,Estación Operativa,2025-10-16 22:30:03.029381
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 22:30:03.029382
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-16 22:30:03.029382
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 22:30:03.029383
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-16 22:30:03.029384
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-16 22:30:03.029384
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-16 22:30:03.029385
L1,salvador,Salvador,0,Estación Operativa,2025-10-16 22:30:03.029386
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-16 22:30:03.029387
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-16 22:30:03.029390
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-16 22:30:03.029390
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 22:30:03.029391
L1,el-golf,El Golf,0,Estación Operativa,2025-10-16 22:30:03.029392
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-16 22:30:03.029392
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-16 22:30:03.029393
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-16 22:30:03.029394
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-16 22:30:03.029395
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-16 22:30:03.029395
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-16 22:30:03.029402
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-16 22:30:03.029403
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-16 22:30:03.029404
L2,einstein,Einstein,0,Estación Operativa,2025-10-16 22:30:03.029405
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-16 22:30:03.029405
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-16 22:30:03.029406
L2,patronato,Patronato,0,Estación Operativa,2025-10-16 22:30:03.029407
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 22:30:03.029408
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-16 22:30:03.029408
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 22:30:03.029409
L2,toesca,Toesca,0,Estación Operativa,2025-10-16 22:30:03.029412
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-16 22:30:03.029414
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-16 22:30:03.029415
L2,franklin,Franklin,0,Estación Operativa,2025-10-16 22:30:03.029416
L2,el-llano,El Llano,0,Estación Operativa,2025-10-16 22:30:03.029416
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-16 22:30:03.029417
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-16 22:30:03.029418
L2,departamental,Departamental,0,Estación Operativa,2025-10-16 22:30:03.029418
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-16 22:30:03.029419
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-16 22:30:03.029420
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-16 22:30:03.029420
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-16 22:30:03.029421
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-16 22:30:03.029422
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-16 22:30:03.029423
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-16 22:30:03.029423
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-16 22:30:03.029424
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-16 22:30:03.029429
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-16 22:30:03.029430
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-16 22:30:03.029430
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-16 22:30:03.029431
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-16 22:30:03.029433
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-16 22:30:03.029434
L3,conchali,Conchalí,0,Estación Operativa,2025-10-16 22:30:03.029434
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-16 22:30:03.029435
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-16 22:30:03.029436
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 22:30:03.029436
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-16 22:30:03.029437
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 22:30:03.029438
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-16 22:30:03.029439
L3,matta,Matta,0,Estación Operativa,2025-10-16 22:30:03.029439
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-16 22:30:03.029440
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-16 22:30:03.029441
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-16 22:30:03.029441
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-16 22:30:03.029442
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-16 22:30:03.029443
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-16 22:30:03.029443
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-16 22:30:03.029444
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 22:30:03.029447
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-16 22:30:03.029448
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-16 22:30:03.029450
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-16 22:30:03.029451
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-16 22:30:03.029451
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-16 22:30:03.029452
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-16 22:30:03.029453
L4,grecia,Grecia,0,Estación Operativa,2025-10-16 22:30:03.029453
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-16 22:30:03.029454
L4,quilin,Quilín,0,Estación Operativa,2025-10-16 22:30:03.029455
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-16 22:30:03.029455
L4,macul,Macul,0,Estación Operativa,2025-10-16 22:30:03.029456
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-16 22:30:03.029457
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-16 22:30:03.029457
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-16 22:30:03.029458
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-16 22:30:03.029459
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-16 22:30:03.029459
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-16 22:30:03.029460
