line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-21 19:30:03.803765
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-21 19:30:03.803771
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-21 19:30:03.803774
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-21 19:30:03.803775
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-21 19:30:03.803776
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-21 19:30:03.803778
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-21 19:30:03.803779
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-21 19:30:03.803780
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-21 19:30:03.803781
L1,republica,República,0,Estación Operativa,2025-10-21 19:30:03.803782
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-21 19:30:03.803787
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-21 19:30:03.803788
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-21 19:30:03.803789
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-21 19:30:03.803790
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-21 19:30:03.803791
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-21 19:30:03.803792
L1,salvador,Salvador,0,Estación Operativa,2025-10-21 19:30:03.803793
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-21 19:30:03.803794
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-21 19:30:03.803797
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-21 19:30:03.803798
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-21 19:30:03.803800
L1,el-golf,El Golf,0,Estación Operativa,2025-10-21 19:30:03.803801
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-21 19:30:03.803802
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-21 19:30:03.803803
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-21 19:30:03.803804
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-21 19:30:03.803805
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-21 19:30:03.803806
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-21 19:30:03.803817
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-21 19:30:03.803819
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-21 19:30:03.803820
L2,einstein,Einstein,0,Estación Operativa,2025-10-21 19:30:03.803821
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-21 19:30:03.803822
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-21 19:30:03.803823
L2,patronato,Patronato,0,Estación Operativa,2025-10-21 19:30:03.803824
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-21 19:30:03.803825
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-21 19:30:03.803826
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-21 19:30:03.803827
L2,toesca,Toesca,0,Estación Operativa,2025-10-21 19:30:03.803830
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-21 19:30:03.803831
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-21 19:30:03.803832
L2,franklin,Franklin,0,Estación Operativa,2025-10-21 19:30:03.803833
L2,el-llano,El Llano,0,Estación Operativa,2025-10-21 19:30:03.803835
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-21 19:30:03.803836
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-21 19:30:03.803837
L2,departamental,Departamental,0,Estación Operativa,2025-10-21 19:30:03.803838
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-21 19:30:03.803839
