line_id,station_id,name,status_code,status_description,date
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-19 13:30:03.114127
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-19 13:30:03.114132
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-19 13:30:03.114135
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-19 13:30:03.114136
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-19 13:30:03.114138
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-19 13:30:03.114139
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-19 13:30:03.114140
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-19 13:30:03.114142
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-19 13:30:03.114143
L1,republica,República,0,Estación Operativa,2025-10-19 13:30:03.114144
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-19 13:30:03.114145
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-19 13:30:03.114147
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-19 13:30:03.114151
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-19 13:30:03.114153
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-19 13:30:03.114154
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-19 13:30:03.114155
L1,salvador,Salvador,0,Estación Operativa,2025-10-19 13:30:03.114156
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-19 13:30:03.114158
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-19 13:30:03.114161
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-19 13:30:03.114162
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-19 13:30:03.114163
L1,el-golf,El Golf,0,Estación Operativa,2025-10-19 13:30:03.114165
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-19 13:30:03.114166
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-19 13:30:03.114167
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-19 13:30:03.114168
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-19 13:30:03.114169
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-19 13:30:03.114170
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-19 13:30:03.114182
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-19 13:30:03.114183
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-19 13:30:03.114184
L2,einstein,Einstein,0,Estación Operativa,2025-10-19 13:30:03.114186
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-19 13:30:03.114187
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-19 13:30:03.114188
L2,patronato,Patronato,0,Estación Operativa,2025-10-19 13:30:03.114189
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-19 13:30:03.114190
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-19 13:30:03.114192
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-19 13:30:03.114193
L2,toesca,Toesca,0,Estación Operativa,2025-10-19 13:30:03.114196
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-19 13:30:03.114197
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-19 13:30:03.114199
